x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,class
-1.818938,-1.151567,-0.551442,0.476042,-0.918341,-1.104988,-0.342188,-1.474432,-1.561597,-1.243625,-1.753574,-0.46671,1.116304,0.486618,1.171075,1.774097,1.217697,1.819439,2.06467,0.988344,1.684804,-2.383663,-0.444876,-0.522149,0.621773,1.43896,-0.405636,0.941353,-1.058452,-1.33859,-0.271965,0.93705,1.177974,0.804192,-0.508977,0.303063,1.053812,0.402564,-1.182757,-0.933295,0
0.767504,-0.111835,-0.050982,0.792613,0.490075,-0.369927,-1.183444,-0.074699,-0.459138,-0.023616,-0.765378,-0.414475,0.128129,0.112534,-0.041931,-0.306119,0.942011,0.044604,1.20603,-0.929252,-1.276666,-0.766205,-0.086435,0.14957,-0.897193,-0.293585,-1.925686,0.82205,-1.088681,0.719821,1.589234,-0.222201,-0.712882,-0.192568,-1.315875,0.14198,0.539783,0.733982,0.865764,0.682147,0
0.238232,-0.169598,-0.3309,0.834822,1.167313,-0.114016,-0.110965,0.812936,-0.267406,-0.71233,-0.165185,0.036046,0.320943,0.157877,0.012979,0.376192,0.330706,0.921415,0.239019,0.631145,0.482328,0.541738,0.886474,0.574334,-1.037098,0.909005,-0.385369,1.89578,0.493294,-0.780892,1.098918,0.433028,-0.12199,-2.146217,0.676465,1.883687,0.731284,0.683767,0.083962,0.263329,0
0.248219,-0.179225,0.144112,0.539356,-0.091271,-1.371788,-0.642285,-0.848535,1.104676,1.826075,0.907887,1.518194,-0.19122,0.730339,0.826641,0.082188,-0.412448,-0.224096,0.272364,1.204544,0.303447,-0.7063,-0.75211,-1.440824,1.241351,1.449152,0.060512,0.633153,-0.947613,1.977175,-0.081843,-0.081075,-0.525766,-0.062989,-0.369513,-0.50235,0.408756,-0.923107,-0.292095,-0.614195,2
0.637683,0.369523,0.653054,0.511217,1.652767,0.479478,0.676175,0.744657,0.27184,-0.791041,-1.729324,-0.479768,-0.872097,-0.471264,-0.041931,-0.228458,-0.706114,-0.902917,0.464099,0.029546,-0.173568,-0.596472,1.644319,-1.381555,0.661745,-0.140713,0.293586,1.358915,-1.310359,0.253383,0.978841,1.058015,0.715108,-1.199295,-0.050739,1.158815,1.658551,1.447032,-1.865597,-0.683998,0
0.627696,-0.169598,0.322242,-0.297797,0.202398,0.09289,-0.465178,-0.029179,-1.291974,-1.059967,-0.116685,-1.041287,0.561962,1.104423,0.382372,1.419074,0.510502,0.058746,2.022988,-0.102054,-0.16363,0.162335,-0.178606,1.670817,0.531834,-0.222245,-0.040824,-0.032958,-1.370816,0.517022,0.428486,1.481394,0.143912,-0.980008,-2.551127,1.319897,-1.2442,0.091232,-0.084274,-0.404786,0
-0.161218,-0.997533,0.822701,1.714185,1.005495,0.3488,0.651577,-0.069009,-1.16615,-1.079645,-1.444384,-0.623412,0.351071,-0.352238,0.172716,0.215322,0.71427,0.454725,1.397765,0.518345,-0.700272,0.352037,1.162985,-1.292651,-0.287608,-0.405691,-1.358201,-0.619532,-0.494181,0.750241,0.07826,0.543913,1.47342,-0.192568,-0.578709,0.27286,0.559941,-0.169885,-1.103587,1.140853,0
0.038507,0.388777,-0.890737,-1.113846,-1.805343,-1.27378,0.740131,0.960875,1.751771,1.878549,1.538392,0.871794,0.423376,-0.873688,-1.115167,-1.232509,-1.623071,-0.690785,-1.403234,0.029546,0.482328,-1.015813,1.040091,-0.196168,-0.297601,-0.599328,-0.91232,-0.291448,-0.675553,1.794656,-0.001791,0.947131,1.158277,0.405488,0.606734,-1.549388,-1.103094,-1.585943,-0.203029,0.532569,1
0.21826,1.312984,1.526738,0.609705,1.874517,1.394221,1.443637,0.875526,-0.105632,0.940585,-0.292499,-0.767057,-0.932351,-0.998383,-0.95543,0.109924,-1.688996,-1.05848,-1.119799,1.524144,-1.415795,-1.085703,-0.045471,0.179205,1.691045,0.501348,-0.385369,0.503907,1.087794,0.364923,-1.152533,-1.32097,0.685563,1.073317,0.636619,1.561521,0.26765,0.924798,0.054273,-0.713914,0
0.358067,1.053051,2.756681,1.636801,0.735798,1.388776,1.512512,1.518493,0.996827,-0.017057,-0.886629,-1.19799,-0.492493,-1.599184,-0.945446,-1.066091,-1.431289,-1.341322,-1.053109,1.561744,1.128286,-1.405201,1.756971,1.868381,-1.087064,-0.599328,-0.101626,-2.021346,-1.411121,1.186259,0.938815,1.632601,-0.732579,-0.1826,2.190645,-0.925192,0.076149,1.87888,0.5095,-0.773745,0
1.326735,0.003691,0.805737,1.3343,1.532901,0.604711,1.14846,1.290894,0.445597,-0.574587,0.198568,-1.28287,-0.329806,-0.516608,-0.965413,-1.432209,0.192863,0.228452,-1.745022,-0.760053,0.502204,1.390404,-0.465358,0.781777,-0.827241,0.419816,-0.101626,-0.530055,0.694819,0.9936,0.318415,0.745522,0.281787,-0.671013,-1.186373,-0.02917,-0.367327,-0.471174,1.202236,-0.155489,1
-1.499377,-0.198479,1.815138,-0.171169,0.657886,0.686384,0.661417,0.886906,-0.279389,0.65854,0.083379,-0.205538,0.887336,-0.590291,-0.396349,0.592534,-0.951835,-0.704928,-0.80302,-0.017454,0.581706,1.250624,0.988885,0.673116,-0.007799,1.163791,0.182116,0.235475,1.25909,1.723677,-0.582165,-1.149602,0.242394,0.166265,0.905585,0.595025,0.459151,1.005142,0.549085,-0.524448,1
0.937271,2.458615,0.636089,0.687089,0.903609,1.563013,0.917237,1.148645,-0.051708,0.396172,-1.699011,-1.596276,-1.227599,-1.389471,-0.496184,-0.56684,0.114952,-0.58472,-0.477904,-2.43325,-0.014563,-0.556535,-0.086435,1.058367,0.381936,0.980345,1.02321,2.46247,-0.403494,-1.30817,0.69866,0.785843,-0.456829,0.814159,-0.728135,-1.025869,0.680889,-0.913064,0.944934,-0.564336,0
1.226872,-0.227361,-0.229112,0.623775,1.508928,-0.037788,0.577783,0.437398,0.337748,0.540474,-0.031809,-0.786645,-0.835944,-0.465596,-1.304855,-0.455895,-0.748067,-1.475672,0.50578,-0.421653,-1.664241,2.828144,-2.411176,1.5424,-0.947159,0.256753,-1.388602,-0.450519,0.85604,0.010024,-1.092494,0.513671,1.040099,-0.910235,0.766121,0.232589,-0.145589,1.959224,0.539189,-0.654082,1
-0.480779,-1.122686,1.255302,-0.12896,1.221252,-0.233804,0.228489,-0.336438,0.30779,0.002621,-0.274311,0.512684,1.182584,-1.298784,-0.975397,-0.838654,-0.706114,0.002178,0.405745,-1.671851,-0.153692,-1.375248,-0.362946,-1.164234,-0.177683,0.124264,-0.952854,1.110366,-0.786392,0.405483,0.938815,0.947131,-2.022694,-0.362017,-0.439245,-0.180185,-0.095194,-1.264568,0.568877,0.462766,1
-0.830298,-0.169598,-0.458136,0.032843,0.508054,0.229013,0.587622,-0.495757,-0.620912,-0.187595,-0.207623,-1.694216,-0.305704,-0.306894,-0.071882,0.342908,0.192863,-0.52108,-0.986418,-0.487453,0.38295,-1.744667,-0.424393,-1.134599,1.721024,-0.171288,0.648265,0.812108,0.201082,2.879631,-0.842333,0.947131,0.291635,0.704516,0.776083,-0.009035,-1.788466,0.79424,0.361056,0.452794,0
0.847394,-0.362141,0.814219,0.743368,0.789737,0.708164,1.851967,0.596717,0.421631,0.205956,-0.110622,-1.28287,-1.480668,-1.361131,-0.606004,-1.243603,-1.095671,-1.86458,-0.919728,0.104746,1.1581,-1.325326,0.681651,-0.008481,-0.847227,-0.589137,-0.750181,0.225533,-1.642875,0.202683,0.228357,0.322143,-1.904516,1.342442,1.832023,0.977597,1.698867,0.161533,0.143339,-3.486091,1
1.915924,0.735355,2.095056,0.940346,1.101387,1.802589,1.54695,1.160024,1.48814,0.57983,-0.17731,-0.061894,-2.203722,-0.431589,-1.369749,-0.76654,-1.221528,-0.832207,-1.820049,-1.286452,-0.928842,-0.616441,1.357567,0.416282,0.212052,-0.874497,-0.446171,-0.470403,0.070091,-0.071095,0.41848,1.259624,-1.05757,0.176233,2.031257,-0.452012,1.416655,-0.983365,-1.588502,0.861641,1
-1.878855,0.937525,1.467361,1.728255,2.024348,0.866066,1.605985,0.579647,0.607371,-0.259746,-1.34132,-1.550571,-1.944628,-0.930367,-0.426299,-0.805371,-0.160735,-1.136262,-0.769674,-0.252454,-0.07419,-0.296943,0.005735,1.186784,2.280643,-2.117853,0.810403,0.662979,-0.000443,-0.922851,-1.032456,-0.484293,0.636322,1.003544,1.05501,-0.733907,-0.316932,-0.792549,1.182444,-0.175433,0
1.596364,-0.448785,0.322242,-0.952043,-0.636658,-0.810964,-0.9719,-0.421787,1.572023,0.947144,1.641455,0.675916,0.345045,1.03074,-0.481209,0.426117,-0.772039,-0.874633,0.289036,1.119944,2.241322,1.270592,1.111779,-1.411189,0.242031,1.265706,0.202383,-0.3511,-0.33296,1.07472,2.519834,1.118498,-0.880302,-2.016638,0.337768,0.10171,0.318045,1.085486,1.538708,1.370206,2
1.586378,1.42851,-1.060384,0.264995,0.669872,1.44867,1.045148,1.023465,0.128041,-0.594265,-0.547126,-0.878055,-1.281828,-0.697982,0.332454,-1.193678,0.198856,-0.810993,1.014295,1.430144,-2.081629,0.461864,0.077423,0.04091,-1.376866,0.389242,-0.030691,-0.669242,-1.471579,-0.284034,0.898789,0.866487,0.015885,-0.262341,0.776083,-0.653365,-0.316932,-0.682076,0.331368,-0.175433,0
-0.051369,-1.584789,-0.347865,0.089122,-0.834435,-0.593167,-1.547497,-0.939575,0.589396,0.619185,-0.098497,0.062163,0.790929,0.446942,0.901518,0.071093,1.127799,0.235523,0.630825,-0.073854,-1.515173,0.092445,-0.496081,-0.225802,-0.707322,-1.200623,-2.270231,1.120308,-1.189443,-0.263754,0.86877,0.48343,1.217367,-2.654564,-2.292122,0.071507,0.398677,1.105572,0.331368,0.452794,2
0.118397,0.619829,-1.00949,1.341335,0.010614,1.399666,1.325566,1.546942,0.847036,-0.010497,0.271319,-0.891113,-0.691333,-1.933593,-0.620979,-1.59308,-1.179576,-0.422085,-2.028457,1.007144,-0.312697,0.73144,0.323211,-0.40361,1.30131,-0.517797,0.546928,0.46414,2.518624,-1.32845,1.879421,-1.028637,-0.033356,-2.006671,-0.130433,0.40374,-1.808624,0.784197,2.785634,-2.179777,1
-0.161218,1.255221,1.552185,-0.157099,0.406169,-0.054122,0.912318,0.682067,0.535472,0.402732,0.295569,0.303746,-1.583101,-1.780559,-1.000356,-1.437757,-1.179576,0.369873,0.189001,1.063544,1.009032,-0.027367,-0.772592,0.277987,-0.447499,-0.222245,0.962408,0.41443,1.551302,-2.890003,0.628615,0.352384,0.380269,-0.481628,-0.75802,2.6891,-0.316932,0.723939,0.440226,0.123723,1
0.787477,-0.352514,-0.466618,-1.127916,-1.433761,-1.077764,-0.529134,0.795866,0.535472,1.393169,2.120397,0.989322,0.917464,-0.040501,-0.466234,0.109924,-1.359371,-0.337233,0.272364,0.405545,-0.531329,1.040953,-0.373187,-0.225802,1.121432,0.766325,-0.162428,0.503907,-1.320435,0.172264,1.819383,1.773727,0.065126,0.505164,-0.329667,0.464146,0.650652,-0.742334,-0.420746,-1.042985,1
-1.499377,-0.150343,-0.466618,-0.769136,-0.414907,-1.126768,-1.139168,-0.353508,-0.201498,-0.14824,0.186443,0.571447,1.224762,-0.017829,0.611994,1.979345,0.348686,1.614378,0.514117,0.405545,-1.137536,-0.896001,-0.711145,1.334957,-1.236962,0.368859,0.80027,0.901585,-1.783943,0.334503,-0.482101,0.584234,-2.859792,-1.617934,-1.036948,-0.492283,1.204997,-1.134009,0.460019,-1.003098,2
-0.171204,-0.429531,-1.077349,0.412728,-1.739417,-0.299143,0.198971,-0.797325,1.392274,0.835638,2.138585,0.904441,-0.094813,0.089862,-0.965413,-0.311666,-0.60423,-0.641288,0.197337,0.950745,-0.431951,1.460294,1.644319,-0.749348,-0.567418,1.041494,-0.983255,-0.321274,0.463065,0.831361,2.209634,0.543913,-1.618918,-0.242406,0.606734,-0.16005,2.565661,0.442736,-2.370305,-0.923323,1
1.196913,1.284103,-1.713526,-1.212335,-0.43888,-0.756515,-2.03946,-0.979404,-0.351289,-0.705771,0.586571,0.675916,2.218962,1.739232,1.415673,0.603629,1.085847,0.716354,0.480771,0.584145,1.416483,0.102429,0.292487,-0.838252,-0.987132,-0.344542,-1.530473,-1.902043,0.090243,0.385203,1.018867,-1.905636,-0.102293,1.212863,-0.658403,1.61186,1.124365,1.286345,-0.687945,0.303216,2
1.52646,1.438137,0.899043,0.215751,0.771758,0.866066,0.120257,0.18704,-0.123607,-0.994375,-1.389821,-1.028228,-0.823893,-0.108516,0.062897,-0.472536,0.612386,0.680999,0.322382,-1.258252,0.492266,-0.955907,-1.202721,-1.07533,-0.787268,0.562496,0.658398,0.305069,-0.25235,1.155839,1.429131,-0.887511,1.355242,-0.162665,-0.628518,-0.512418,-0.276616,-0.76242,-0.549397,-1.042985,0
0.05848,2.371971,1.094137,0.314239,-0.301035,-0.222914,0.371158,0.841386,1.326366,0.055095,0.374382,0.45392,0.104027,-1.264776,-0.680881,-1.704024,-1.035739,-0.273593,-1.09479,0.837945,-0.362387,-0.476661,-1.817189,-0.304828,-0.677343,-0.731817,-1.033924,2.044909,-0.41357,-0.760612,-0.582165,-1.270568,-0.12199,0.116428,0.038916,0.715837,-0.024641,0.633552,0.766802,-2.907723,1
-0.390902,-0.487294,1.866032,1.059939,0.705832,0.882401,0.971353,0.591027,1.074718,-1.342012,0.501696,0.049104,-0.341857,-1.514165,-1.160093,-1.254698,-2.324273,-1.631236,-1.79504,0.593545,-1.187225,-0.586488,-2.083459,0.584212,-0.397533,-0.497414,-0.658978,0.016752,-1.108833,-0.284034,-0.662217,0.977372,-0.496222,0.744386,-1.036948,-0.603027,-0.286695,-0.139756,-0.796803,-0.883435,1
0.308136,-0.304378,1.611561,-1.16309,-0.708577,0.898735,0.892639,-0.552657,1.470165,0.848756,-0.262186,0.924029,-0.293653,-1.021055,-1.130143,-0.883032,-0.088817,-0.931201,-0.119443,-1.079652,0.055002,0.042523,0.108147,0.752142,-0.827241,-0.395499,0.567195,0.643095,-2.066079,0.537302,-1.352662,-0.393569,-1.05757,-1.039814,-0.628518,-0.089576,-0.649539,-0.240186,-0.203029,0.243385,1
-1.159844,-1.257466,1.000831,0.877032,0.561994,0.261682,0.813925,1.103125,0.595388,0.796283,0.756323,0.127456,0.700547,-0.493936,-1.504527,-1.043902,-1.629064,-2.140352,-0.027743,0.396145,0.730774,1.200702,-1.704537,-1.065452,1.131426,0.633836,1.40829,0.484024,1.09787,0.770521,1.379099,-1.31089,0.26209,-0.053022,1.015163,-0.431877,-0.659618,0.442736,-0.094171,1.350262,1
0.517848,-0.159971,-0.1867,0.454937,0.052567,-0.620392,-1.035855,-1.007854,0.451589,1.071769,1.398953,1.178671,0.308893,1.234786,0.936461,0.664649,0.888072,1.084049,-0.552931,0.245746,-0.372324,0.66155,-0.301499,-0.038116,0.871603,0.30771,-0.101626,-1.126571,0.463065,1.764236,-1.092494,-0.272604,-0.437132,0.096492,-1.435416,1.521251,1.346102,-0.993408,1.093378,-0.21532,2
-1.569281,1.96763,0.585195,1.890058,2.599701,2.140173,1.074665,-0.569726,-0.093649,-0.207273,-1.147319,-0.577707,-1.462591,-1.140081,-0.156742,-0.234005,0.090979,0.567862,-1.25318,-1.643651,-1.326355,1.420357,0.691892,0.031031,-0.317588,0.205796,1.398156,0.613269,0.080167,0.557582,-0.942397,0.997533,-0.663641,-1.368744,-2.441548,1.017867,1.416655,-0.240186,-0.687945,0.682147,0
-1.798965,1.284103,2.14595,2.579478,1.257212,-0.043233,1.222254,1.586772,0.020192,-0.082648,-0.601689,-1.243695,-0.98658,-1.361131,-1.48456,-0.932958,-0.73608,-0.874633,-0.519585,1.721543,0.06494,0.252194,1.244914,0.692873,0.401922,-0.976411,-1.793948,-1.42483,0.966879,0.87192,0.178325,-0.171799,-0.446981,0.664645,0.337768,0.242657,-0.548749,-1.184224,-0.539501,-0.135546,0
-1.059982,-0.631701,-0.890737,-0.50181,-0.73255,1.149201,0.154695,0.830006,1.631939,0.750368,0.938199,1.243964,0.549911,-0.28989,-0.336447,-0.611217,-1.119644,0.299162,-0.903055,0.142346,0.502204,2.139227,0.568998,-0.482636,0.491861,-0.436265,-0.496839,0.066462,1.662141,-0.081235,0.018222,0.553993,0.32118,1.362377,-0.449207,1.390371,1.063891,0.563252,-0.974936,-0.305067,1
0.13837,0.17698,-0.144288,-0.276693,-0.019352,-1.426237,0.553185,-0.177119,0.709229,1.235748,0.168255,0.499625,0.893362,1.535187,0.552093,0.143208,-0.562278,1.854794,-1.286525,-1.540251,-0.521392,-2.543411,-0.444876,-0.314706,-1.776594,0.542113,1.266418,-2.04123,-0.574791,-0.425994,0.428486,0.372545,0.882528,-0.561369,0.317844,1.017867,-0.830961,0.312178,-0.826492,-1.212507,2
-0.171204,-1.170822,1.475843,1.320231,0.987515,-0.506049,0.976273,0.448778,0.631338,-3.093316,-0.904817,0.205807,-1.125166,0.03885,-1.369749,-0.738804,-0.322551,0.21431,-1.144808,1.289144,-0.769837,0.581676,-0.270776,0.584212,0.761677,0.705176,1.377889,0.394546,0.362302,-0.486833,-0.051823,0.019729,1.630991,0.036687,-0.150356,0.776243,1.477129,0.161533,-1.341096,-1.561522,0
0.398012,-0.824244,-1.238514,-0.726926,-1.140091,-0.870857,-0.819392,-2.066189,-1.465731,-0.548351,-0.280374,0.062163,0.712598,1.880931,1.29587,1.535566,0.138924,0.737568,0.855905,-0.581453,-0.203381,0.45188,1.040091,-2.043396,0.881596,1.123026,-1.033924,-0.639416,-2.418748,-0.486833,0.638622,0.110453,0.626474,0.156298,0.23815,-0.391606,-0.488275,0.302135,-0.49002,0.223442,2
1.316748,2.670413,1.789691,0.24389,0.669872,-0.353592,-0.666883,0.09031,0.140024,-1.302657,-0.074247,-0.074952,0.369147,0.044518,0.007987,1.12507,-0.969814,0.398157,0.50578,0.612345,-0.749961,-0.935939,-1.745501,-1.96437,0.272011,-0.762391,-1.155528,0.653037,0.604133,1.105139,0.278389,0.150775,-1.224989,-1.92693,0.756159,-0.965463,-0.488275,-0.742334,-1.707257,2.546886,0
-1.079954,-2.05652,0.211971,-0.276693,-0.684604,-0.353592,-0.932543,-1.201313,-1.591555,-1.446959,-0.844191,0.316805,-0.667231,0.129537,0.57206,0.930916,0.720263,0.582004,1.014295,-0.073854,1.963063,-0.33688,-0.680422,0.406404,-0.597397,0.358667,-0.020557,-0.3511,-2.771418,0.162124,2.359731,-0.343167,-0.939391,-0.651077,0.945432,-0.039238,2.636214,-1.766716,-0.232718,-0.723885,0
-0.251095,-0.679837,0.559748,0.926276,1.12536,2.28174,1.822449,0.602407,1.19455,0.632303,-0.904817,-1.857448,-1.498744,-1.678536,-1.015331,-1.08828,-0.969814,-0.796851,-2.011784,0.320946,-1.594676,-0.796158,0.097905,1.720208,-1.82656,-1.017177,1.124547,1.110366,0.896345,-0.081235,-0.65221,-1.260487,0.163608,-0.033086,-0.150356,0.494349,-0.447959,0.382478,-1.469747,0.652232,0
-1.569281,-0.236988,2.951775,2.692037,0.735798,1.475895,1.384602,1.626602,-0.291373,0.606066,-0.498626,-1.446103,-1.221573,-1.706875,-1.898879,-0.716615,-1.035739,-0.492796,-0.577939,0.734545,-0.561143,-0.346865,2.064206,1.305323,-1.626696,0.501348,-2.209429,-0.003132,-0.897231,-0.507113,-0.271965,-0.171799,-0.860605,0.455326,-0.767982,0.494349,-0.649539,-0.903021,-0.658256,1.420065,0
-0.221136,1.659562,-0.229112,2.150349,1.233239,1.323438,2.289814,1.484353,0.379689,-0.449963,-0.365249,-1.622393,-2.131417,-1.423478,-1.090208,-0.788729,-0.286592,-0.570578,-1.144808,-0.384053,0.561831,1.080891,-0.557528,-1.18399,0.421909,-0.415882,-0.253631,1.299263,1.037412,0.222963,-0.041817,0.342304,-0.673489,-0.461693,-1.256105,-0.874854,-0.427801,0.874583,-1.242134,0.263329,1
0.258205,-0.583565,-2.095233,-0.987218,-1.194031,-2.139519,-1.262158,-0.711976,-0.692812,0.461764,0.665385,1.217847,1.556162,0.83803,0.527134,0.953105,0.618379,1.204257,-0.669639,0.452545,0.710898,0.781362,1.193708,-0.206046,1.671058,0.766325,-1.155528,1.050714,-0.655401,0.202683,0.188331,0.080212,0.695412,-1.019878,-0.947292,0.947394,0.116465,-1.525685,-0.153548,-0.205349,2
-2.368182,1.091559,0.42403,0.187611,1.047448,0.757168,0.690934,-1.280973,-0.165549,-0.331898,-1.177631,-1.19799,0.561962,-0.947371,-0.556086,0.437212,0.180877,0.037533,0.805887,0.922545,0.661209,0.491817,-1.212962,-0.532027,0.611779,-0.446456,-0.709646,1.408624,-2.499358,-1.003971,1.519189,-0.433891,-0.318954,0.305812,0.99524,-1.025869,0.297887,-1.224396,1.063689,1.60953,0
1.616336,1.284103,-0.475101,0.905171,0.520041,0.141894,1.133701,-0.171429,0.547455,0.015739,-0.777503,-0.09454,-0.438264,-0.862352,-1.015331,-0.555745,-1.665023,-0.881704,-0.119443,-0.825853,0.810276,2.209117,-0.977415,-0.709835,1.08146,-1.312729,-0.213097,1.865954,0.221235,0.182404,0.448499,-0.504454,0.232546,-0.282276,-0.190203,0.172183,0.428914,0.924798,-0.638464,0.821753,1
0.627696,0.850881,-0.36483,0.827787,0.112499,-0.010563,0.991032,0.778796,1.89557,0.861875,0.192505,-0.851937,-1.070937,-0.680978,-0.84561,-1.959198,-0.951835,-0.259451,-1.161481,0.884945,-1.236915,-0.886017,-1.428026,1.236175,2.100766,0.949771,-2.138493,0.10623,0.160777,2.261094,0.588589,-0.292764,-0.33865,0.156298,-1.584841,-1.660132,-0.760408,0.713896,0.489707,0.223442,1
-0.93016,1.582544,0.271348,1.840813,0.741791,1.49223,2.004475,1.216924,0.853028,0.789724,-0.134872,-0.73441,-0.962479,-1.559509,-0.655922,-1.08828,-1.401323,-0.818064,-1.128136,-2.22645,0.313385,1.649996,-0.629216,-0.838252,0.252024,0.531922,0.060512,-1.06692,-1.44135,-1.906427,-0.742268,0.25158,-1.678007,1.192928,2.39984,0.796379,0.398677,-1.585943,0.252198,0.702091,1
-0.221136,-0.217733,0.381618,2.312152,1.335124,0.806172,1.005791,0.949496,0.763153,-0.692653,-0.3895,-0.46671,-1.450541,-1.491494,-0.236611,-0.461442,-0.544298,0.999197,1.839589,-0.459253,-1.80337,-1.075719,-0.240053,-0.591297,0.11212,-1.934407,-0.405636,-0.420693,0.735124,-1.28789,-0.572159,-0.272604,0.567385,0.724451,-0.499016,0.57489,1.255392,-1.164138,-0.074378,-0.713914,0
-1.259707,-1.758078,-0.093394,-0.895764,-1.188037,-0.386261,-0.470098,0.784486,0.110066,1.963818,0.550196,0.695504,-0.040584,-0.267218,-1.219995,-1.005072,-1.293446,-0.902917,-0.577939,-0.205454,-0.809588,0.312099,0.456346,-0.551784,0.881596,0.847857,-2.493171,0.82205,-1.794019,0.324363,-1.592817,1.068096,1.690081,-0.720851,1.901755,1.279627,0.388598,-0.672033,0.836076,-1.581466,1
-1.499377,0.639083,-1.526914,-0.354077,-1.565613,-0.876302,-0.18476,-1.224073,-1.154167,0.317462,1.083701,1.348432,1.050024,0.985396,0.57206,0.220869,0.720263,0.391086,-0.552931,0.668745,1.535737,-2.733113,-0.403911,-1.07533,0.811643,-1.730578,0.546928,-0.947616,0.573904,-1.105371,-0.602178,0.654798,1.069644,0.485229,-0.738097,0.70577,1.194918,-1.214353,-0.054586,0.741978,2
-0.860256,0.51393,-0.322418,-0.790241,0.142466,-1.104988,-0.9719,-0.757495,-1.256024,-1.164914,-0.450125,-0.479768,0.567987,1.257457,1.10119,1.602133,1.523349,0.893131,1.572828,0.988344,-1.177288,-0.536566,1.019609,-1.954492,0.971534,-0.833731,-0.71978,1.040772,-1.461503,-0.527393,-1.232585,-0.060914,0.163608,0.206136,-0.080624,-0.643298,0.701047,-1.274611,0.093858,0.9115,0
0.897325,0.870135,0.45796,0.391623,2.018355,1.21454,1.901163,-0.251088,-0.039724,0.41585,-0.710815,-1.119638,-1.125166,-1.854242,-1.090208,-1.920367,-0.100803,-0.139243,-1.136472,-0.036254,-0.640645,-0.556535,-1.776225,1.295444,-0.707322,-0.731817,-0.466438,0.265301,-0.736011,0.588002,-0.20192,1.733405,-1.599221,2.269428,-0.34959,1.259491,1.114286,0.181619,-0.638464,0.472738,0
-0.231122,0.639083,1.297714,0.877032,1.197279,1.350662,1.040228,-0.746116,0.080108,-0.266306,-0.607751,-1.661569,-1.763864,-0.73199,-0.720815,-0.28393,0.16889,-0.344304,1.397765,0.452545,-0.272946,-2.483506,-1.530437,0.910194,0.182072,0.491156,-0.628577,-1.275701,1.621836,0.517022,-0.332004,-0.776626,-0.33865,1.691308,-0.120471,0.131913,1.477129,1.416904,0.499604,2.51697,0
0.497875,0.359896,0.373136,0.011738,1.221252,1.780809,2.235698,2.04766,-0.02175,-0.030175,-0.528938,-1.400398,-1.715661,-2.296341,-1.664265,-2.33641,-1.215535,-0.909988,-0.844701,-0.290053,-0.3922,1.280577,-0.281017,-1.332164,-0.247635,0.246562,-1.804082,-0.639416,0.654514,0.92262,-0.20192,-1.33105,-0.732579,1.14309,-1.485224,-0.441944,0.862311,0.302135,0.014688,-0.175433,1
-1.379542,0.398404,1.314679,1.496103,0.322263,0.185453,0.676175,0.07324,0.865011,0.684777,0.234943,-0.225126,-0.540697,-0.45426,-0.830635,-0.539103,-0.813992,1.013339,-1.103127,0.104746,-0.223257,1.420357,-0.403911,-0.304828,-0.317588,-0.497414,0.49626,0.185765,-0.101206,-0.071095,0.55857,0.120534,2.034768,0.275909,0.337768,-1.146681,1.094128,2.802833,-0.707737,0.333132,1
0.148356,-0.448785,0.305277,0.159471,0.460108,0.278017,0.08582,-0.495757,-1.148175,-1.04029,-1.329195,-0.871525,-0.371984,0.917381,1.066248,1.258204,1.829002,0.999197,1.406101,0.913145,-0.402138,0.162335,2.013,0.42616,0.471875,-1.1089,-0.952854,-0.868081,-1.088681,-1.034391,0.838751,-1.159683,1.355242,0.10646,-0.339628,-0.975531,0.902627,-1.626115,1.439746,0.891556,0
0.947257,0.090335,-1.001007,-1.958035,0.05856,-1.02876,-2.005022,-1.445982,-1.60953,-0.823837,-0.438,-0.349182,0.905413,1.178106,1.750124,0.997483,1.823008,1.260826,0.005602,1.524144,0.800338,0.421927,-0.618975,-1.608754,1.30131,1.204557,0.070646,1.637289,-0.463952,0.628562,0.788718,-1.814912,-1.904516,-0.023119,-0.449207,-0.280862,0.953022,2.220341,-1.271823,-0.334983,0
1.816062,1.736579,0.1017,-1.395242,-1.002246,-0.17391,-0.356947,-0.569726,1.847637,0.730691,0.871511,0.506154,0.694522,0.719003,0.26756,0.492684,-0.520326,-0.089746,-0.761338,-1.577851,-1.614552,-1.005829,1.081056,-0.097385,-0.747295,-0.619711,-0.182696,-0.639416,0.452989,0.101284,0.828744,-0.544776,-1.510587,0.006784,1.025125,0.615161,-1.54657,0.613466,-1.073898,-0.42473,2
-0.340971,-2.046893,-1.213067,0.588601,-0.408914,-0.663951,-0.814472,-0.142979,-0.560996,-0.167918,-1.244319,-0.381829,1.459755,1.77324,1.161092,0.858802,0.738243,-0.38673,-0.71132,-2.10425,-0.690335,0.531754,1.265396,-0.759227,-1.986451,-0.670668,-1.196062,1.150134,-1.794019,-0.375294,1.168964,0.463269,-2.091632,0.06659,-0.379475,-0.824516,0.227334,-0.611775,-1.756738,0.532569,2
