attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10,attribute_11,attribute_12,attribute_13,attribute_14,attribute_15,attribute_16,attribute_17,attribute_18,attribute_19,attribute_20,attribute_21,attribute_22,attribute_23,attribute_24,attribute_25,attribute_26,attribute_27,attribute_28,attribute_29,attribute_30,attribute_31,attribute_32,attribute_33,attribute_34,attribute_35,attribute_36,attribute_37,attribute_38,attribute_39,attribute_40,attribute_41,attribute_42,attribute_43,attribute_44,attribute_45,attribute_46,attribute_47,attribute_48,attribute_49,attribute_50,attribute_51,attribute_52,attribute_53,attribute_54,attribute_55,attribute_56,attribute_57,attribute_58,attribute_59,attribute_60,class
0.310386,0.284086,-0.365155,-0.706936,1.182629,1.47245,0.212879,0.311219,-0.065065,-0.475087,-0.279666,-0.248595,0.092186,0.367423,0.378717,0.24678,0.445305,0.680925,0.754641,0.687041,0.887602,0.937244,1.016986,1.13144,1.135755,1.265171,1.02804,1.1825,1.057757,0.628188,0.194981,-0.578888,-0.797624,-0.892284,-0.670203,-0.876673,-1.220057,-0.89146,-0.754991,-0.467962,-0.917836,-1.023499,-0.354275,-0.33667,-0.060228,-0.320531,-0.512381,-0.67168,-0.075898,-0.074939,0.743744,-0.199314,1.174287,-0.745242,0.043684,-0.561641,-0.210905,0.533392,-0.103754,-0.637484,1
-0.133268,-0.359119,-0.560324,0.451507,1.101624,0.790618,0.159471,0.359368,0.070929,-0.051773,0.399285,0.819428,0.551174,0.321824,0.54666,0.693374,0.78777,0.899638,0.884104,0.942893,0.894196,0.933727,0.910261,1.204626,1.209247,0.894641,0.632773,0.78324,0.540795,-0.044521,-0.364852,-0.717701,-0.512412,-0.850337,-1.065368,-1.387045,-0.973717,-0.430369,-0.814265,-1.12451,-0.437446,-0.444462,-0.416148,-0.578246,-0.393278,-0.970086,-0.979301,-0.493843,-0.334562,-0.257888,-0.213911,0.911337,0.961833,0.240951,-1.000389,0.728432,-0.418321,-0.904047,-0.831747,-0.83625,1
0.236444,0.37814,-0.93505,-0.636011,-0.576078,-0.525674,-0.4523,-0.251303,-0.466291,-0.427473,-0.415306,-0.08011,0.151776,-0.060607,0.39332,0.661996,0.502952,0.497006,0.384856,0.42586,0.38531,0.643751,1.124911,1.277394,1.218229,1.265171,1.091136,1.271458,0.755156,0.095457,0.138905,0.223505,-0.312909,-1.066561,-1.149881,-0.846383,-0.339319,-0.003086,-0.120053,-0.093511,0.049956,-0.063376,-0.295279,-0.05383,-0.229061,-0.291413,-0.243269,-0.272748,-0.37072,-1.128725,-0.122309,-0.977808,0.211161,-0.032992,0.269429,0.344897,-0.45289,-0.857678,-0.006689,-0.677238,1
-0.563872,-1.041766,-0.518688,-0.210461,-0.219657,-0.210982,0.24363,-0.317068,-0.192613,-0.22586,-0.147794,0.046968,0.252513,0.524895,0.579762,0.666295,0.69637,0.843048,0.876351,0.937182,1.105585,1.338599,1.41111,1.324233,1.070429,0.839841,0.880273,0.92237,0.578673,0.094551,-0.598037,-0.511358,-0.916261,-1.652096,-1.083891,-0.780126,-0.527304,-0.259926,-0.510861,-0.222246,0.274956,-0.140423,-0.430537,0.014442,-0.45791,-0.625896,-0.177716,0.050883,0.324614,0.166554,-0.272203,0.402721,0.395288,0.062888,-0.436025,1.303735,0.169356,-0.672202,-0.427307,-0.697114,1
-0.185462,-0.805115,-0.419802,0.475148,0.838808,0.832915,-0.041216,-0.139738,0.286324,0.333598,0.372911,0.327538,0.431284,0.803357,0.975036,0.989527,1.166642,1.167677,1.037987,0.939466,1.12653,1.174071,1.157288,1.307505,1.233744,1.265171,1.170108,0.900446,0.368475,-0.023229,-0.269054,-0.314863,-1.013591,-1.330787,-1.326625,-0.924757,-0.45186,-0.630395,-0.825819,-0.492589,-0.654265,-0.290368,0.039989,-0.507724,-0.856912,-0.478813,0.307605,0.342472,-0.156557,-0.082257,-0.172274,-1.112747,-0.553675,0.555985,-1.14148,0.885333,-0.522028,2.542715,-0.039044,0.177456,1
-0.094122,-0.67162,-0.253258,-0.627414,0.125964,0.355802,0.1708,0.277162,0.200166,0.029318,-0.113131,-0.073685,0.163836,0.66595,0.921489,0.742375,0.930368,0.872108,0.570524,0.440709,0.667292,0.830946,0.998999,1.30876,1.3252,1.010142,0.771585,0.491068,0.169515,-0.107488,-0.347561,-0.493068,-1.034898,-1.398681,-1.20275,-0.879701,-0.421849,-0.441639,-0.641968,-0.39184,-0.282576,-0.522694,-0.279451,-0.280402,-0.562772,-0.617684,0.137398,0.073313,0.218923,0.920304,0.30239,0.5688,1.372578,-0.334328,-0.704098,0.170563,1.033586,0.224265,0.413929,0.555111,1
0.419125,-0.183148,0.649727,0.771744,0.927013,0.794002,1.483355,1.485587,0.888585,0.472719,0.968218,1.02218,0.787408,1.040476,1.052436,0.446222,0.256059,0.511919,0.981007,0.520281,0.320924,0.934118,1.05416,1.095474,0.461267,0.668698,0.911618,0.058923,-0.267114,-0.26921,-0.252231,-0.59155,-1.319141,-1.291434,-0.812601,-0.881973,-1.09251,-0.919633,-0.638954,-0.600615,-0.066927,0.056936,-0.816167,-0.750801,-0.436806,-0.129398,-0.690638,-1.304523,-1.171744,-0.53597,-0.072345,1.253874,-0.511184,2.103759,-0.196171,0.501797,0.497763,-0.177599,0.284508,0.03832,1
-0.276802,1.421831,1.461633,-0.238401,0.656997,1.024099,0.614252,0.901926,1.279675,1.067143,0.730849,0.81443,0.912974,1.073308,0.970655,1.198425,1.617952,1.511424,1.277532,1.074625,0.740211,0.896601,1.26801,1.368982,1.062672,1.016043,0.833867,0.069042,-0.041932,-0.064453,-0.721406,-0.911382,-1.198084,-0.32102,-0.097136,-0.574538,-0.510631,-0.394684,-0.686173,-0.656027,0.10606,0.001225,-1.552173,-0.677278,-0.078034,0.109519,-0.167365,-0.298382,-0.771232,-0.096893,-0.014053,0.392341,1.188451,2.062668,0.664484,0.745865,0.653325,0.208809,-1.090589,-0.577855,1
1.841426,1.409695,0.386899,-0.689742,0.197969,1.277883,1.130535,0.643565,0.996705,1.564853,1.88906,1.960983,2.288521,2.364694,2.61455,2.550241,1.719212,1.60128,1.513977,1.633919,1.120712,0.748486,0.760766,0.340611,-0.35163,-0.636799,-0.561168,-0.646843,-0.681682,-0.62074,-0.629347,-0.851824,-1.304614,-0.990017,-1.04067,-0.855849,-0.764891,-0.920572,-0.799196,-0.269822,-0.384849,-0.915041,-1.148557,-0.036574,-0.312159,-0.694585,-0.374375,0.020443,0.385803,-0.865278,0.460611,0.195123,0.196997,-0.18366,1.454593,-0.701108,-0.210905,0.301547,0.058022,1.171286,1
-0.359444,-0.374289,-0.828357,0.492342,0.561591,1.073164,2.910819,2.480276,1.295724,1.519472,1.192777,-0.834008,1.340039,4.258606,2.8891,1.937303,1.074863,1.262504,1.450021,1.0929,1.09744,1.262393,1.41111,0.94032,0.429421,0.557412,-0.211493,-1.00858,-0.70291,-1.095486,-1.073755,-1.600288,-1.78933,-1.13705,-0.807199,-0.643825,-0.986638,-0.69707,0.066812,0.185789,-0.305953,-0.941118,0.143591,0.334794,-0.382067,-0.390713,0.18225,0.651684,1.528931,0.883714,1.293355,-0.80135,0.735215,-0.334328,3.937792,0.327463,0.843455,3.222794,0.802192,-0.83625,1
0.358231,0.611757,0.493591,-0.010581,-0.894698,0.636656,1.383012,1.627685,1.089621,0.3827,0.846143,1.068585,1.305987,1.814457,2.298622,1.928706,1.489386,1.70299,1.852752,1.276032,1.085804,1.220968,1.060156,0.505803,-0.014794,-0.286924,-0.87787,-1.497641,-0.661287,-0.900242,-0.920479,-1.464758,-1.660524,-1.090778,-0.779414,-0.769146,-0.804072,-1.150648,-0.215495,-0.059368,-0.7542,-0.77043,0.294677,-0.070335,-0.599045,-0.157769,-0.183466,-0.620411,-0.345688,-0.155436,1.60147,-0.168175,-0.624493,1.747634,-0.859298,0.083395,0.791602,0.517936,0.300686,1.211039,1
4.694727,2.553509,2.463504,2.031202,1.843269,0.646807,0.899098,0.954772,-0.126727,-0.011599,1.429393,2.128754,3.11995,2.454678,1.740272,1.785573,1.980517,1.683107,1.588399,0.838192,0.725084,0.680096,0.49815,-0.046648,-0.77339,-0.60139,-0.946258,-0.548187,-0.792401,-1.105452,-1.103195,-0.96203,-0.542434,-0.439511,-0.452553,-1.062951,-0.784064,-0.112959,0.173304,-0.210491,-0.930109,-0.192577,0.675271,-0.290905,-0.852955,-0.406392,-0.668787,-0.612401,0.032574,0.495862,0.085877,-0.168175,0.310306,3.213226,-0.393698,-0.265273,-0.971428,-0.00758,1.077211,-0.279706,1
0.65835,0.186999,-0.529097,1.008161,2.700121,2.648315,1.365209,0.375809,0.017714,0.744265,1.080498,2.043084,2.440335,2.964788,2.52644,2.2485,2.214894,1.677753,1.436067,0.858751,0.413237,0.522993,-0.039073,-1.470642,-1.910057,-1.989507,-1.511273,-1.725729,-1.861288,-1.87465,-1.878456,-1.420206,-0.949189,-1.257703,-0.867785,-1.063708,-0.448525,-0.362755,-0.513373,-1.081412,-1.045823,0.028488,-0.057858,-1.414762,-0.00351,-0.092067,-0.909148,-0.460198,-0.01749,1.966772,0.727089,1.451093,1.386742,0.43271,1.299393,-0.474474,-0.573882,0.548848,1.174277,0.694247,1
3.733477,2.362367,1.11293,-0.388848,-0.9361,0.374412,1.941373,1.541956,2.16744,2.451654,1.097076,-1.078882,-1.50186,-0.711772,0.343181,-0.078601,-0.424319,-0.801127,-0.383008,1.052543,1.429845,-0.610728,-2.342257,-1.916868,-2.20729,-1.747124,-2.200039,-1.809207,-0.772421,0.313804,-1.026557,-0.513234,0.580014,1.12206,1.813857,1.778929,1.754779,2.63856,2.797446,1.664562,-0.048226,-1.1124,-0.926964,0.415069,2.137909,1.960377,1.282848,1.62418,1.592902,2.215582,0.560541,-0.365393,-0.596166,-0.334328,1.03132,0.484364,1.932386,0.950713,-0.184643,0.415975,1
2.94186,1.324744,0.496194,0.148463,-0.243058,0.272899,-0.442589,3.376319,3.348311,2.189036,0.84991,-0.572714,-0.46612,0.073761,0.497494,0.656409,-0.653766,-1.009134,-1.217154,1.024369,1.51634,-0.846773,-2.202355,-2.006783,-1.770015,-1.352567,-1.680615,-1.47108,-1.100413,-0.270116,-1.275164,-0.494944,0.294801,0.901079,1.072537,1.335193,1.549704,2.06384,1.773207,1.201676,-0.076277,-0.733684,-0.32118,0.067709,1.483018,1.090571,0.120147,0.696544,1.495555,2.157039,0.377337,-0.635271,-0.369548,2.651644,1.369938,2.262573,0.826171,1.878093,2.112578,-0.478472,1
2.167641,0.978869,-0.224633,2.409469,1.04042,-1.386847,-0.722579,1.561921,3.280736,3.36747,1.99079,0.057676,-0.768329,0.839837,0.63915,0.341343,-0.301062,-0.200047,0.107324,1.286692,1.49268,-0.998014,-2.181569,-2.70937,-1.811252,-1.272053,-1.938699,-0.713878,0.198651,1.135551,-0.335879,-0.304546,0.766927,1.734406,1.558003,1.259091,1.424659,2.230997,2.181597,1.635457,0.970995,1.153374,1.447969,1.186315,1.794305,1.666957,-0.525031,0.885596,0.716782,1.9375,0.26908,1.700211,4.007013,2.52837,1.158302,2.907609,1.08544,-0.100318,-0.88028,0.714124,1
3.442058,2.080207,-0.471848,0.64064,-0.007244,0.134164,3.406062,3.807312,3.164169,2.889103,2.218363,-0.179345,-0.234852,-0.168222,1.676503,1.223785,-0.942756,-1.409472,-0.277964,1.175519,0.737496,-0.989026,-1.905363,-2.139354,-1.905975,-1.750075,-1.958238,-0.339915,-0.255459,0.505424,-0.569999,-0.040989,1.752337,2.019822,2.344089,2.030707,2.395846,2.773318,2.03743,0.939728,-0.470758,-0.454537,-0.57299,0.548612,1.583923,1.112969,0.40651,-0.578756,-0.515349,0.034831,0.094204,0.47538,0.041197,1.706543,2.58332,-0.875443,0.100217,0.657043,0.041844,1.548941,1
-0.859641,0.687607,1.81554,1.427264,-0.628282,0.306737,2.067612,3.779128,4.060381,2.22921,0.74592,-1.190967,0.192213,0.602718,0.276004,0.018541,-1.104697,-1.208347,-0.918691,1.354462,1.43062,-1.175048,-1.809031,-2.029366,-2.396326,-1.49884,-1.656191,-0.435197,-0.772838,0.690702,-1.437319,-0.750529,0.987736,2.010308,1.811928,2.094315,1.954435,2.856427,1.739551,0.741028,1.326904,0.608118,-0.653569,-0.518977,0.454847,0.14909,0.545666,2.635127,1.695811,-0.023713,2.659055,1.035896,0.961833,3.322803,0.918447,4.249982,2.122516,1.368034,2.678795,1.767583,1
3.463806,2.711276,1.269065,1.493891,0.943214,1.15945,1.182325,3.42212,4.26395,2.736591,1.788084,-0.1001,-1.21313,-0.037503,0.735535,0.375729,-1.040982,-1.404884,-0.694262,1.28555,1.249485,-0.541947,-2.048063,-2.142282,-1.64018,-0.585793,-1.370834,-0.337807,-0.39573,1.207125,0.277227,0.493628,0.442492,0.960324,1.764076,1.725544,1.993199,2.694905,2.237857,0.990662,0.48593,0.99928,1.525671,1.763248,2.40303,2.014879,-0.321472,-0.192641,-0.682229,-0.367657,-0.172274,3.329858,1.500051,-0.37542,0.438738,1.478069,0.428625,1.939918,1.594895,2.423511,1
0.601805,1.570497,1.027055,0.589058,-1.056708,-1.30056,-1.049504,0.832638,1.779729,3.737218,3.754105,1.806777,0.189375,-0.616924,-0.211761,-0.020574,-0.626839,-0.77092,-0.680696,-0.289152,0.169266,0.864164,1.306783,1.368982,-0.036434,-0.706352,-1.220217,-1.474031,-0.908113,-0.737161,-0.304569,-1.513999,0.079318,1.090058,0.86685,0.198592,0.200045,0.114769,0.660057,0.702408,0.041774,0.906231,1.215584,-0.237638,-0.320073,-1.096263,-0.069611,1.822845,1.528931,-0.038349,0.393992,0.433861,1.273433,1.377812,0.678593,-0.579074,-0.885005,1.275296,-0.330241,-0.876003,1
1.911018,2.62329,3.192137,2.056993,1.243833,2.917326,2.164718,0.427481,-1.109942,-0.720594,-0.468054,0.469607,0.366018,-0.487421,-0.57004,-0.517888,-0.896487,-0.803421,-0.557822,-1.454569,-1.352349,0.128672,1.304785,1.267357,0.540883,-0.201352,-0.857516,-0.664972,0.511243,-0.253355,0.026284,-0.080382,-0.005906,-0.919528,-1.428889,0.140286,0.774421,-0.428961,-0.614843,-0.21441,-0.032446,0.995724,0.512673,-1.000631,-0.514628,0.393979,2.319043,3.253551,2.655372,0.049467,1.66809,3.215679,1.740832,2.473581,0.678593,1.373468,1.707686,1.769899,2.064045,-0.160446,1
-0.555173,0.73615,0.77984,0.148463,-0.9343,0.003888,0.195077,-0.826744,-0.217953,-0.969077,-0.42887,0.12764,-0.67043,-1.171418,-0.594866,-0.236779,-0.156188,-0.740713,-0.530301,-0.808088,-0.187962,-0.395395,-0.400019,0.095124,-0.164227,-0.10187,0.601429,0.45734,0.059213,1.260126,0.752478,0.458924,-0.510475,-0.116472,-0.43403,-1.125801,-0.132993,0.394617,-0.731884,0.353144,1.013658,-0.69279,0.020563,0.796191,0.193023,-0.343676,-0.860846,0.046077,0.847505,-0.243252,0.69378,1.285014,0.508597,1.596966,1.327611,1.79187,0.549617,0.224265,-0.022866,0.932766,1
0.523514,2.277416,0.207343,-0.659653,-0.190855,0.132472,0.921756,1.243667,0.761882,-0.018295,-0.61349,0.120501,0.289402,-0.037503,0.160147,0.556258,0.181725,-1.018694,-0.222535,-0.590691,-0.267864,-0.569303,-0.8545,-0.256588,-0.679076,-1.008593,0.090147,0.862923,1.00115,1.536458,1.383341,0.770315,-0.993738,-0.504378,0.041403,-0.395832,-0.229695,0.072041,-0.358155,-0.940363,1.739502,2.162096,2.4178,1.609449,1.926866,3.113896,3.554197,2.7649,3.545399,4.154842,5.30718,2.509844,0.508597,2.227033,0.481066,1.460635,0.290348,2.249045,0.300686,0.396098,1
1.806629,2.632392,2.624844,2.375081,1.69386,-0.341258,-0.813212,-0.47091,-0.166428,-0.621647,-0.015169,-0.527023,-0.318563,0.090785,0.741376,0.755699,0.465026,-0.297168,-0.180285,0.125844,0.532701,0.547613,-0.303287,-0.196366,-0.024185,0.055785,0.222038,0.479263,0.855884,1.576322,2.088039,1.690419,0.091908,0.006776,0.396048,-0.808901,0.005807,0.172053,-0.209467,-1.502879,1.425086,2.470876,1.311272,0.691907,2.547462,3.050434,1.616362,0.451417,1.289737,1.242294,1.085169,0.226262,1.273433,0.350528,0.481066,0.9725,0.947163,0.79615,1.206632,3.039685,1
1.019362,0.541975,2.031528,1.433712,-0.910899,-0.040101,-1.098057,-1.067489,0.43161,-0.335222,0.138556,0.217594,0.197179,0.240352,-0.086656,-0.644687,-0.474001,-1.226319,-1.510578,-0.847684,-0.205029,0.053247,0.033277,0.274953,-0.089919,-0.664199,-0.058841,0.162216,0.543293,1.096139,1.748775,2.212373,1.226462,0.8907,1.38126,0.350795,-0.821995,0.16548,0.260206,-0.563114,1.749437,1.686183,0.080278,2.328928,2.754547,2.62561,2.48465,0.936864,0.074294,0.481226,1.826311,2.125787,0.593579,3.089952,3.994229,1.600103,0.929878,0.363372,4.60393,2.840919,1
0.975866,1.697924,0.477978,-0.266341,0.437383,2.343774,0.905572,0.786838,0.70191,-0.586681,0.215418,0.196891,1.205251,0.429439,-0.568093,-0.438799,-0.344297,-1.142198,-0.877604,-0.808088,-0.35048,0.316258,0.269111,0.036575,-0.675401,-0.712675,-0.362517,0.610382,1.086477,1.267374,2.154864,2.240511,1.433229,1.239253,1.306008,0.108104,-0.857841,-0.740737,-0.94286,-0.085115,2.362489,3.23779,2.076057,1.697227,2.95174,3.440167,2.060282,0.744608,-0.431909,1.103253,2.459196,3.09112,2.364032,0.583379,0.382302,0.815599,-1.005997,0.45611,-0.087577,0.256962,1
0.032015,0.921224,1.440815,1.036101,0.086362,-0.705015,-1.759999,-0.628276,-0.016073,-0.806893,-1.384375,-1.140993,-0.055372,0.081057,0.154793,0.04605,-0.075028,-0.793098,-1.04389,-0.984367,-1.155311,-0.603694,-0.374038,-0.917773,-0.935071,-0.981615,-0.977195,0.020136,0.501669,0.550725,1.092209,1.432958,1.818193,0.516632,0.015933,-0.305343,-0.970799,-0.464177,-0.742433,-0.84745,1.615606,2.169208,1.277458,1.820266,2.497999,2.752535,2.371945,0.590803,0.497056,0.949576,1.509868,3.371378,2.406523,0.857321,-0.083298,-0.631375,2.157085,0.780693,0.575705,-0.995263,1
1.867523,3.609336,1.753086,1.173653,-0.154853,1.276191,-0.177165,1.698147,-0.314248,-0.957917,0.13102,1.012186,0.455404,-0.824251,-0.639164,-0.204971,-0.712171,-0.897101,-1.238473,-0.176456,-0.29036,0.021592,0.786348,0.012319,-0.379394,-0.361536,0.727621,0.604901,-1.06212,-0.343502,0.19171,-0.070065,-1.277497,0.396844,1.179818,1.234481,0.837361,0.691837,1.133748,0.739349,1.377749,1.951106,2.004111,-0.586499,1.514015,2.117166,1.11379,-0.022815,1.893286,3.101056,0.610505,1.81439,0.281979,-0.37542,2.653865,0.606398,0.238494,1.043451,1.255165,1.270669,1
3.172386,1.35205,0.360876,0.189299,-0.210656,0.477618,-0.371378,0.515559,-0.490787,-0.530884,0.112182,0.091944,0.044655,0.006881,0.30229,-0.281911,-0.077304,-0.92922,-0.709379,-0.870147,-1.127384,-1.311439,-1.143098,-1.739967,-1.081237,-1.014917,-0.936081,0.142401,0.487101,0.348686,1.153894,1.067168,0.353878,0.834482,1.013494,0.06267,-1.021234,-0.07117,-0.075849,-0.984021,1.295346,3.084881,3.634405,2.526241,2.562631,4.245017,4.942308,3.884792,3.02807,1.981408,7.022632,5.966357,2.973068,2.733827,2.244702,0.083395,1.707686,2.079025,2.387598,0.813507,1
1.576103,0.802898,0.777238,1.274668,3.114147,0.357493,0.937941,-0.421587,0.574362,0.996467,-0.174922,-0.803309,0.921487,1.65273,-0.391387,0.234745,0.680441,0.477506,1.212413,1.220065,-0.32682,0.050902,0.761566,-0.011519,0.409006,0.738251,0.520422,-0.018652,-1.268988,0.269863,0.978187,1.787494,1.203219,0.528308,-0.372671,-1.190544,-1.112101,0.255632,1.391441,0.228887,0.602813,1.200194,1.537182,1.51792,2.285638,3.018329,2.266141,2.514967,2.168638,4.542693,0.685452,0.786778,3.596268,1.775028,4.995974,5.435454,4.784345,5.572156,2.646439,0.654494,1
1.828377,1.567463,2.179857,2.059142,0.957615,0.201839,0.109299,0.394599,0.04221,0.033038,0.400039,1.05859,1.307406,1.736025,0.888387,-0.797277,-0.599533,-0.514735,-0.892721,0.211509,1.112179,0.468671,-0.512341,-1.637506,-2.033768,-0.1651,0.225702,-0.766579,-0.715814,-0.149617,-0.326065,-1.460537,-1.610649,-1.342895,-1.394158,-1.079231,-0.774061,-0.85014,-0.129095,-0.506022,-0.840109,0.066419,0.53066,-0.545236,-0.88593,-0.651281,-0.482479,-0.490638,0.127139,0.598314,-0.05569,0.205502,0.692724,-0.758939,-0.887516,-0.596508,0.152071,0.33246,0.252153,0.058196,1
-0.368143,0.457023,-0.271473,0.599805,-0.021645,-1.221041,-0.484668,-0.326463,-0.191768,-0.631319,-0.425102,-0.510603,-1.054222,-0.236318,0.081774,0.088173,-0.952996,-0.863071,-0.708991,-0.104498,0.802271,1.468346,0.891874,0.06794,-0.185866,-0.531415,-0.535115,-0.406528,-0.882307,-1.699338,-1.890139,-1.005175,-0.902702,-0.023928,-0.234904,-0.8036,-0.920781,-0.576867,-0.648498,-0.544083,0.45671,-0.450388,-1.214028,-0.912102,0.274142,1.339193,1.574961,0.300816,1.089481,1.886274,0.085877,-1.050468,-0.808621,1.103869,0.142448,0.676132,-0.625736,0.16244,-0.152287,0.674371,1
-0.359444,-0.322711,-0.841369,-0.201864,-0.585079,-0.473225,0.389289,0.096309,0.09627,-0.170807,-0.461272,-0.675518,-0.891767,-0.965307,-0.300844,0.018111,0.236717,0.319971,0.443386,0.86865,1.230867,1.468346,1.043368,0.296281,-0.488814,-1.613076,-2.331116,-2.673918,-1.53954,-0.993561,-0.818606,0.217878,-0.114374,-0.945908,-1.382966,-0.514717,0.082919,0.055137,-0.303401,-0.756776,-0.755953,-1.136106,-1.349286,-0.996129,-0.976282,-0.887958,-0.838995,-0.876753,-1.124461,-0.631104,-0.230566,-0.396533,-1.318511,-0.827425,-0.760534,-0.927743,-0.00349,-0.502182,-0.94499,-1.074769,1
-0.263754,-0.210454,-0.698244,-0.672548,-0.615681,-1.572955,-1.609484,-0.637671,0.494117,0.281521,-0.086756,-0.701219,-0.710157,0.081057,0.573433,0.778051,1.008874,0.627393,0.680219,1.067772,1.485698,1.468346,0.604876,-0.543896,-1.144113,-0.767053,-0.558318,-1.643516,-1.889592,-0.837728,-1.289183,-0.396931,0.007168,-0.706764,-0.802182,-0.033498,0.288827,0.107726,-0.371215,-0.695207,-1.079135,-0.263105,-0.341324,-0.780811,-0.849657,-0.973072,-0.633136,-0.207061,-0.178808,0.305595,-0.080672,-0.095515,-1.006911,0.186162,-0.704098,0.554098,-0.45289,0.177896,-1.155299,0.535235,1
-0.698708,-0.556328,-1.023527,-0.691892,-0.939701,-0.955414,-0.769514,-1.191972,-0.34719,-0.002672,-0.049079,-0.365677,-1.098914,-0.653404,-0.123165,0.669733,1.020251,1.299976,1.229468,0.631836,0.489259,0.654693,0.634455,-0.764709,-1.968034,-1.717617,-0.31204,0.676996,1.059422,0.911314,0.057593,0.210843,-0.064982,-0.268694,-0.415507,-0.566209,-0.391421,0.490873,0.534978,0.113025,-0.992057,-0.660193,0.88967,0.69866,-0.677526,-0.045777,0.1949,-0.227888,0.266206,0.188508,-0.41377,0.350821,-0.29873,-0.882213,-0.436025,-0.30014,-0.833151,-0.208512,-0.815569,-0.239953,1
-0.255055,0.029231,-0.058088,0.017359,0.433783,0.794002,0.738872,0.193782,-0.048171,-0.003416,-0.844831,-1.617891,-0.68249,0.090785,0.870376,1.256022,1.325549,1.514865,1.843837,1.663616,1.51634,1.46522,1.038172,0.031975,-0.674176,-0.962225,-0.831056,-0.313775,0.312283,0.229546,-0.696639,-0.70035,0.069634,-0.104363,-0.580673,-1.099676,-1.370111,-1.198541,-1.417557,-1.109398,-0.495303,-0.501358,-1.173738,-0.479215,-0.196086,-0.409378,-0.130564,-0.104524,0.21336,-0.023713,-0.746867,-0.313494,-0.638657,-1.142458,-0.958061,-0.369873,-0.694874,0.33246,-0.022866,-1.174152,1
-0.759602,-0.956815,-0.414598,0.094732,0.293375,0.374412,0.581884,0.67997,0.490738,0.064285,-0.889291,-1.248081,0.034724,0.481727,0.920515,1.206591,1.104066,1.15047,1.282571,1.127928,1.36701,1.405036,0.893473,-0.135308,-0.688874,-0.676002,-0.035638,0.652121,0.745998,0.069183,-0.978892,-0.765535,-0.623301,-0.92515,-0.956929,-1.095512,-1.14628,-1.202297,-1.187492,-0.875996,-0.335758,-0.330669,-1.029127,-0.314913,0.029465,0.134904,-0.129414,-0.827087,-0.596008,-0.879914,-1.013345,-0.842869,-1.106057,-1.224641,-1.12737,-0.927743,-1.005997,-0.270337,-0.864102,-0.259829,1
-0.350745,-0.777809,-1.101595,-0.191117,-0.073848,0.875212,0.486396,-0.166749,-0.096319,-0.548739,-1.186944,-1.524367,-1.06841,-0.213822,0.524754,1.004571,1.242113,1.379125,1.534133,1.512466,1.191304,1.132255,0.552113,-0.666012,-1.353564,-1.563335,-1.811692,-1.372424,-0.272941,0.172468,-0.201762,-0.363635,0.126773,-0.072795,-0.321346,-0.647611,-1.052912,-0.944049,-0.87153,-1.1844,-0.729654,-0.522101,-0.829117,-0.273649,0.018254,-0.628136,-0.572183,-0.264737,-0.195496,-0.514016,0.110859,-0.178555,-1.191039,-0.854819,-0.619443,-0.892876,-0.936859,-0.625833,-0.459662,-0.995263,1
-1.06407,-0.987154,-0.932448,0.032404,0.235771,0.393023,0.738872,0.02937,0.964607,1.031433,0.681868,0.543141,-0.306503,-1.041306,-0.535478,-0.594827,-0.846426,-1.089814,-1.480732,-1.800273,-1.758449,-1.153554,-0.480363,0.005628,0.470249,0.8175,0.966165,1.076255,1.090224,1.513808,1.767934,1.733094,1.456472,1.162277,0.972974,1.1474,1.084951,0.722827,0.445062,0.631324,0.96632,0.953644,1.336453,2.085851,1.805517,1.186884,1.168993,1.428719,1.309206,0.342185,-0.263876,-0.406913,0.267815,-0.553482,-0.760534,-0.247839,-0.314613,-0.533095,-1.252365,-0.716991,1
-0.39424,-0.62611,-0.427609,-0.659653,-0.050446,-0.359869,0.023522,-0.058707,0.257605,0.474207,-0.129709,0.381795,0.160289,-0.551261,-1.11768,-0.934823,-0.89497,-0.895954,-1.171415,-1.570311,-2.160283,-1.602196,-0.854101,-0.327683,0.070129,0.243368,0.718666,0.893701,0.877112,1.484815,2.155331,2.305228,1.744105,1.128979,1.033561,1.149293,1.375474,1.190491,1.26385,1.741244,1.723138,1.033654,1.759495,2.716801,2.005348,1.81852,2.183337,2.111229,1.573433,1.535012,0.768727,-0.033236,-0.822784,-0.074083,0.128338,0.170563,0.082933,-0.919503,-0.508195,-0.577855,1
-0.803097,0.208237,-0.388575,0.374134,0.581392,-0.045177,0.628818,0.905449,1.082018,0.634902,0.560546,0.663079,-0.196544,-0.655836,-0.982352,-0.732803,-0.539991,-0.477645,-1.048154,-1.663971,-2.13895,-1.954701,-1.291394,-0.990959,-0.416548,0.34833,0.907954,1.015544,1.218423,1.898407,1.992241,1.916927,1.66227,1.300661,1.39438,1.568041,1.681836,1.20129,0.739926,0.967154,0.84593,0.694055,1.706255,2.42946,1.657128,0.797151,0.363958,0.712565,1.172921,0.415365,-0.680248,0.309302,0.182833,0.049191,-1.014498,0.25773,-0.107198,-0.30125,-1.009701,-0.577855,1
