@relation segment-weka.filters.unsupervised.attribute.Standardize

@attribute region-centroid-col numeric
@attribute region-centroid-row numeric
@attribute region-pixel-count numeric
@attribute short-line-density-5 numeric
@attribute short-line-density-2 numeric
@attribute vedge-mean numeric
@attribute vegde-sd numeric
@attribute hedge-mean numeric
@attribute hedge-sd numeric
@attribute intensity-mean numeric
@attribute rawred-mean numeric
@attribute rawblue-mean numeric
@attribute rawgreen-mean numeric
@attribute exred-mean numeric
@attribute exblue-mean numeric
@attribute exgreen-mean numeric
@attribute value-mean numeric
@attribute saturation-mean numeric
@attribute hue-mean numeric
@attribute class {0,1,2,3,4,5,6}

@data
-0.368903,0.044929,0,-0.35697,-0.19451,-0.310637,-0.111425,-0.41004,-0.131829,-0.897775,-0.920911,-0.895197,-0.868699,0.520064,-0.719173,0.696986,-0.929954,2.111617,-0.759455,2
-1.067949,1.488813,0,-0.35697,-0.19451,-0.063626,-0.098553,-0.286928,-0.124376,-0.665908,-0.664038,-0.803301,-0.495933,0.558433,-1.462872,1.918551,-0.676262,0.163953,2.215601,6
1.604875,0.705984,0,2.410147,-0.19451,-0.557652,-0.1154,0.220908,-0.122368,-0.451504,-0.505475,-0.583771,-0.236218,-0.122608,-1.25282,2.245587,-0.456222,-0.076055,2.473707,6
-1.520273,0.201495,0,-0.35697,-0.19451,-0.59882,-0.125904,-0.594708,-0.139101,-0.894864,-0.889198,-0.877328,-0.911476,0.779051,-0.616985,0.264146,-0.911833,1.775582,-0.385452,4
-1.520273,-0.581334,0,2.410147,-0.19451,0.389232,-0.07301,0.251686,-0.085572,-0.839565,-0.863828,-0.846697,-0.798424,0.462512,-0.736204,0.783554,-0.880769,1.306981,-0.82603,2
0.60428,0.13191,0,-0.35697,-0.19451,0.183389,-0.08568,1.88292,-0.104205,-0.035307,-0.061496,0.036527,-0.095667,-0.208937,0.450308,-0.553438,0.014919,-0.386642,-0.469991,3
0.672814,-0.842277,0,-0.35697,-0.19451,-0.145963,-0.111194,-0.009926,-0.121747,0.106335,0.214403,0.033974,0.087659,0.894158,-0.395576,-0.226402,0.01233,-1.07381,-0.23256,3
0.782468,1.0887,0,2.410147,-0.19451,0.656832,-0.081731,-0.179205,-0.119065,0.298425,0.312714,0.360715,0.206824,-0.113017,0.66036,-1.005513,0.343682,-0.535987,-0.394842,5
-0.958295,-0.268203,0,-0.35697,-0.19451,1.66547,0.374569,0.267076,0.031689,-0.74352,-0.790889,-0.690984,-0.752592,0.174744,-0.25933,0.264146,-0.722859,1.220226,-0.590586,2
0.426091,-1.590313,0,-0.35697,-0.19451,-0.413562,-0.123674,0.051629,-0.122475,2.599626,2.767283,2.346682,2.712306,-0.592628,0.444632,-0.159078,2.357674,-1.374617,-0.593957,1
1.604875,-1.155408,0,-0.35697,4.390359,0.203971,-0.074821,1.89831,-0.093239,-0.567921,-0.613299,-0.535271,-0.557042,0.05005,-0.247971,0.369952,-0.564948,0.172639,-0.6521,4
1.563755,-0.23341,0,-0.35697,-0.19451,-0.59882,-0.125904,-0.610097,-0.139668,-0.723147,-0.762347,-0.650141,-0.764814,0.2323,-0.106048,-0.053269,-0.681439,0.848629,-0.490103,4
-0.410023,-0.494353,0,-0.35697,-0.19451,-0.434145,-0.109057,-0.363873,-0.135889,-0.800759,-0.870171,-0.72672,-0.813701,0.021277,-0.162818,0.254528,-0.759099,1.708278,-0.620832,2
0.179369,0.236287,0,2.410147,-0.19451,-0.084208,-0.087667,-0.394651,-0.137149,-0.770684,-0.847972,-0.696089,-0.777035,-0.074652,-0.134431,0.302621,-0.728036,1.546029,-0.645739,2
-1.273551,-0.616126,0,-0.35697,-0.19451,-0.392976,-0.119513,-0.363873,-0.127927,0.791266,0.715465,0.937618,0.680419,-1.331218,1.625467,-1.419117,0.928725,-0.467659,-0.497713,3
-0.780106,0.079721,0,-0.35697,-0.19451,7.202674,0.00549,-0.302318,-0.125813,-0.038217,-0.02027,-0.009421,-0.089556,0.193935,0.16078,-0.46687,-0.031678,-0.484938,-0.40053,3
-1.342085,2.167264,0,2.410147,-0.19451,-0.104794,-0.112883,0.205521,-0.110885,-0.569862,-0.514988,-0.719063,-0.43788,0.961302,-1.462872,1.514572,-0.627077,-0.502239,2.036067,6
-1.698461,-0.7379,0,-0.35697,-0.19451,3.806265,5.836508,1.88292,3.351712,-0.411728,-0.537187,-0.313188,-0.40427,-0.803651,0.319738,0.264146,-0.339731,0.737547,-0.695974,2
-0.08106,1.262662,0,-0.35697,-0.19451,0.286312,-0.079368,-0.286928,-0.117102,0.426486,0.414193,0.493455,0.353485,-0.458334,0.796612,-0.890092,0.478294,-0.583887,-0.463513,5
0.522039,1.506209,0,-0.35697,-0.19451,-0.125376,-0.115171,-0.25615,-0.123843,-0.660086,-0.670381,-0.810959,-0.462324,0.443327,-1.548029,2.178255,-0.647787,0.270891,2.204458,6
-0.094767,-0.250806,0,-0.35697,4.390359,0.615664,-0.068094,0.436355,-0.087732,-0.622251,-0.736977,-0.502087,-0.648705,-0.535072,0.29135,0.042918,-0.531296,1.172681,-0.634939,2
-1.424326,-0.024656,0,-0.35697,-0.19451,-0.537067,-0.118307,-0.548541,-0.133307,-0.955984,-0.936767,-0.987093,-0.926753,0.95171,-0.991673,0.725842,-1.023146,0.563547,-0.699954,2
0.892122,0.218891,0,-0.35697,-0.19451,0.142221,-0.0932,0.113185,-0.12978,-0.843446,-0.854314,-0.818617,-0.853422,0.587209,-0.526152,0.302621,-0.852293,1.238924,-0.492452,3
0.083422,1.575794,0,-0.35697,-0.19451,-0.41356,-0.112773,-0.317706,-0.136078,-0.792028,-0.79406,-0.905408,-0.64565,0.625578,-1.406101,1.755042,-0.803107,0.618761,2.213906,6
-0.12218,2.115075,0,2.410147,-0.19451,-0.187131,-0.115003,-0.056094,-0.073165,-0.597997,-0.619641,-0.713958,-0.43177,0.289853,-1.264174,1.851227,-0.621901,-0.162928,2.432046,6
0.905829,0.671192,0,-0.35697,-0.19451,0.265726,-0.085272,3.25255,3.446234,0.102456,0.059012,0.13608,0.102938,-0.477516,0.30838,-0.04365,0.128821,-0.564011,-0.77186,5
-0.84864,0.601607,0,2.410147,-0.19451,-0.331223,-0.103804,-0.148427,-0.118171,-0.389413,-0.467421,-0.50464,-0.172054,-0.391187,-1.088184,2.23597,-0.401861,-0.066059,2.580415,6
-0.889761,0.044929,0,-0.35697,-0.19451,-0.392976,-0.113681,-0.517763,-0.1374,-0.443742,-0.467421,-0.387217,-0.48371,0.145971,0.013175,-0.168696,-0.414805,-0.091792,-0.479639,3
1.741943,1.349643,0,-0.35697,-0.19451,1.006766,-0.004776,0.867248,-0.041632,0.084992,0.084383,0.110554,0.05405,-0.074652,0.240256,-0.332214,0.08999,-0.663683,-0.526056,5
0.68652,1.541001,0,2.410147,-0.19451,-0.331223,-0.112443,-0.163817,-0.117289,-0.648445,-0.651353,-0.808406,-0.447045,0.50088,-1.599123,2.207116,-0.634843,0.314766,2.159652,6
0.535746,1.367039,0,2.410147,-0.19451,-0.145963,-0.086665,-0.225372,-0.126097,-0.574713,-0.59427,-0.675667,-0.428712,0.289853,-1.144955,1.64923,-0.61931,-0.319185,2.514436,6
0.946949,1.036512,0,-0.35697,-0.19451,-0.41356,-0.114292,0.143963,-0.11254,0.463352,0.468105,0.541955,0.359595,-0.33364,0.904476,-1.197893,0.527479,-0.542124,-0.406904,5
-0.451143,-0.96405,0,-0.35697,-0.19451,-0.310637,-0.123922,-0.456207,-0.129088,2.324116,2.364535,2.224162,2.379264,-1.523058,1.239427,-0.572673,2.233425,-1.083021,-0.606809,1
-1.438032,2.167264,0,-0.35697,-0.19451,-0.022457,-0.108726,-0.209982,-0.112966,-0.618371,-0.635495,-0.736932,-0.453156,0.347405,-1.298237,1.851227,-0.64002,-0.102738,2.397264,6
-0.821227,-0.842277,0,-0.35697,-0.19451,-0.475314,-0.119958,-0.471596,-0.136834,-0.411728,-0.334226,-0.392322,-0.505099,1.038039,-0.208236,-0.688103,-0.419982,-0.04313,-0.147064,0
-0.629332,-0.494353,0,-0.35697,-0.19451,-0.084208,-0.044061,0.020852,-0.017935,-0.417548,-0.334226,-0.412744,-0.498988,1.095592,-0.310423,-0.572673,-0.440692,-0.168762,-0.124667,0
1.084017,0.13191,0,-0.35697,-0.19451,-0.660574,-0.12347,-0.640875,-0.137245,-0.964715,-0.936767,-0.999856,-0.938975,1.038039,-1.025736,0.696986,-1.03609,1.050215,-0.473362,4
-0.711572,-0.111637,0,-0.35697,-0.19451,-0.125376,-0.105836,-0.502374,-0.127009,-0.935611,-0.930425,-0.933487,-0.932864,0.807828,-0.753235,0.466139,-0.968784,2.371173,-0.473362,2
-0.135887,1.019116,0,-0.35697,-0.19451,-0.495898,-0.103961,-0.471596,-0.120729,-0.509713,-0.495962,-0.693536,-0.297329,0.539249,-1.644541,2.245587,-0.507998,-0.120214,2.135774,6
-1.23243,-1.068427,0,-0.35697,-0.19451,-0.41356,-0.115746,-0.333096,-0.122286,-0.414638,-0.343739,-0.38977,-0.508154,0.980487,-0.174171,-0.688103,-0.417394,-0.016521,-0.166632,0
-0.793813,-1.590313,0,-0.35697,-0.19451,-0.351807,-0.103609,-0.179205,-0.117881,2.335746,2.348666,2.252236,2.397578,-1.782046,1.358645,-0.514967,2.261895,-1.034859,-0.628247,1
0.672814,0.49723,0,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.015172,-0.938975,1.095592,-1.093861,0.754698,-1.051622,-1.8698,0.881942,4
-0.272955,0.271079,0,-0.35697,-0.19451,-0.59882,-0.124913,-0.440818,-0.131292,-0.810461,-0.721121,-0.849249,-0.8412,1.469685,-0.923548,0.09101,-0.875591,0.463122,0.25687,0
1.02919,1.210474,0,-0.35697,-0.19451,0.245144,-0.081812,0.605633,-0.079083,0.108276,0.13195,0.133528,0.05405,0.126788,0.257286,-0.563056,0.113288,-0.643937,-0.409557,5
-0.684159,-0.981446,0,-0.35697,-0.19451,-0.166549,-0.104845,-0.163817,-0.11391,-0.387472,-0.292998,-0.374453,-0.489823,1.172329,-0.230942,-0.784289,-0.401861,-0.05281,-0.104749,0
-0.643038,-1.10322,0,-0.35697,-0.19451,-0.537066,-0.122683,-0.456207,-0.133622,1.905009,1.904693,1.9306,1.853728,-1.551841,1.733331,-1.380646,1.93572,-0.891461,-0.52029,1
1.234792,0.514626,0,-0.35697,4.390359,6.585166,0.05207,-0.363873,-0.073921,-0.752252,-0.784546,-0.706301,-0.767869,0.318629,-0.310423,0.206435,-0.738392,1.500963,-0.505387,4
-1.342085,-0.96405,0,-0.35697,-0.19451,-0.187131,-0.094191,-0.179205,-0.053517,-0.404936,-0.353255,-0.361691,-0.502044,0.798236,-0.043596,-0.726574,-0.388919,0.05896,-0.218349,0
-1.520273,-0.23341,0,-0.35697,-0.19451,-0.063626,-0.007971,0.06702,-0.12279,-0.500982,-0.397651,-0.522509,-0.569265,1.344988,-0.554535,-0.409155,-0.552006,-0.254238,0.011517,0
0.289023,0.288476,0,-0.35697,-0.19451,-0.310637,-0.116985,-0.394651,-0.130347,-0.80464,-0.711607,-0.846697,-0.835089,1.498462,-0.940579,0.09101,-0.860059,0.482346,0.293548,0
0.206783,-0.129033,0,2.410147,-0.19451,-0.043039,-0.100032,-0.517763,-0.131638,0.255739,0.271486,0.284136,0.203769,-0.065053,0.399214,-0.611153,0.266022,-0.711009,-0.437266,3
0.864709,-1.416351,0,-0.35697,-0.19451,-0.41356,-0.115171,-0.209982,-0.118664,1.882692,1.793698,1.884652,1.945383,-2.338395,1.557344,-0.293734,1.889124,-0.810124,-0.677842,1
-1.300964,0.010136,0,-0.35697,-0.19451,-0.475314,-0.124913,-0.502374,-0.138345,-0.813371,-0.724292,-0.849249,-0.847311,1.469685,-0.906517,0.062155,-0.870414,0.634034,0.242681,0
-0.135887,0.114514,0,-0.35697,-0.19451,-0.495898,-0.11971,-0.440818,-0.130536,-0.779416,-0.692579,-0.816064,-0.810645,1.421725,-0.883809,0.071773,-0.841938,0.239592,0.198169,0
1.37186,-0.581334,0,-0.35697,-0.19451,-0.557652,-0.121713,-0.517763,-0.132428,-0.797849,-0.803574,-0.757354,-0.832034,0.596801,-0.384223,0.052536,-0.790165,0.982264,-0.404167,4
1.467808,0.445041,0,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.015172,-0.938975,1.095592,-1.093861,0.754698,-1.051622,-1.8698,0.881942,4
-0.396316,-0.685711,0,-0.35697,-0.19451,-0.145963,-0.098816,-0.225372,-0.101315,-0.345755,-0.264457,-0.325952,-0.44399,1.018855,-0.151465,-0.765053,-0.352676,-0.123087,-0.1527,0
-0.067353,0.218891,0,-0.35697,-0.19451,-0.475314,-0.117976,-0.394651,-0.132614,-0.80658,-0.714778,-0.849249,-0.835089,1.48887,-0.946256,0.110248,-0.865236,0.4496,0.283621,0
1.317033,1.349643,0,2.410147,-0.19451,-0.166549,-0.102139,0.005462,-0.125983,-0.468967,-0.518159,-0.609298,-0.248441,-0.065053,-1.320945,2.303302,-0.466578,-0.044374,2.42837,6
1.495221,-1.677294,0,2.410147,-0.19451,-0.392975,-0.113403,-0.102259,-0.117102,2.242626,2.247201,2.170564,2.299819,-1.782046,1.358645,-0.514967,2.17907,-1.013874,-0.628739,1
-0.108474,1.001719,0,2.410147,-0.19451,-0.022457,-0.099597,0.159353,-0.105233,0.25768,0.290514,0.291793,0.18238,0.088415,0.438955,-0.832377,0.273787,-0.628997,-0.379331,5
-0.396316,0.166702,0,-0.35697,-0.19451,-0.681158,-0.126895,-0.610097,-0.139668,-0.957924,-0.936767,-0.981988,-0.938975,0.970895,-0.946256,0.629656,-1.017969,2.510221,-0.473362,2
-1.561393,0.688588,0,-0.35697,-0.19451,-0.310637,-0.106594,0.020852,-0.117857,-0.451504,-0.438879,-0.632272,-0.242331,0.481696,-1.576414,2.187881,-0.461402,-0.361904,2.177247,6
-1.396912,-0.650919,0,-0.35697,-0.19451,-0.372391,-0.112773,-0.194595,-0.117941,-0.483518,-0.407164,-0.474006,-0.563152,1.086,-0.333129,-0.524585,-0.502819,-0.039319,-0.115576,0
-0.163301,0.149306,0,-0.35697,-0.19451,-0.537067,-0.119632,-0.56393,-0.131091,-0.936581,-0.936767,-0.93604,-0.926753,0.759867,-0.76459,0.533468,-0.971373,2.510221,-0.544835,2
-1.205017,-1.085823,0,-0.35697,-0.19451,-0.475314,-0.116367,-0.517763,-0.135544,1.886568,1.77784,1.93315,1.914831,-2.520645,1.85823,-0.620771,1.938307,-0.735949,-0.650023,1
0.30273,0.027533,0,-0.35697,-0.19451,1.66547,-0.039814,-0.302318,-0.127247,0.161634,0.125608,0.248398,0.090714,-0.458334,0.711454,-0.745809,0.229779,-0.447875,-0.474701,3
-1.588807,0.114514,0,-0.35697,-0.19451,-0.681158,-0.126895,0.051629,-0.034057,-0.924939,-0.908226,-0.941145,-0.911476,0.90375,-0.866777,0.562325,-0.97655,0.543267,-0.473362,4
1.741943,-0.911862,0,-0.35697,-0.19451,-0.434145,-0.119958,-0.302318,-0.12808,1.364628,1.140416,1.639612,1.236513,-3.144132,2.953908,-1.851956,1.640625,-0.248768,-0.573716,1
-0.094767,0.984323,0,-0.35697,-0.19451,0.018711,-0.094262,0.19013,-0.12166,0.301338,0.322227,0.340294,0.231268,-0.055461,0.507079,-0.803524,0.322972,-0.648554,-0.409712,5
-0.574504,0.044929,0,-0.35697,-0.19451,-0.434145,-0.1154,-0.41004,-0.130409,-0.677549,-0.787718,-0.555692,-0.709815,-0.448743,0.257286,0.014061,-0.585658,1.368196,-0.615163,2
-0.08106,0.792965,0,-0.35697,-0.19451,-0.269468,-0.105385,-0.394651,-0.124546,-0.290457,-0.340568,-0.440822,-0.059002,-0.218529,-1.241466,2.322537,-0.306079,-0.346503,2.486164,6
1.769357,-0.877069,0,-0.35697,-0.19451,1.768393,0.04808,1.944475,0.069481,-0.061501,-0.350081,0.302003,-0.217887,-2.5686,2.374846,-1.44797,0.284141,0.982176,-0.57765,2
1.317033,-0.946654,0,-0.35697,-0.19451,-0.125376,-0.109305,-0.471596,-0.125647,-0.002321,0.109753,-0.091107,-0.004004,1.018855,-0.594276,-0.014795,-0.114517,-1.194865,-0.1794,3
0.727641,1.036512,0,2.410147,-0.19451,0.306895,-0.07383,0.621024,-0.077261,0.489546,0.480792,0.585351,0.377929,-0.477516,1.040729,-1.284461,0.571487,-0.501631,-0.41564,5
-1.410619,0.027533,0,-0.35697,-0.19451,0.142221,-0.087029,0.005462,-0.117312,0.554547,0.496646,0.679799,0.454316,-0.976309,1.290521,-1.20751,0.667268,-0.451076,-0.485217,3
-0.917174,0.288476,0,-0.35697,-0.19451,-0.681158,-0.126895,-0.610097,-0.139668,-0.963745,-0.936767,-0.997304,-0.938975,1.028447,-1.014381,0.687367,-1.033501,1.536884,-0.473362,4
0.98807,-0.042052,0,-0.35697,-0.19451,7.326206,0.259853,-0.41004,-0.124788,0.104394,0.13195,0.120763,0.057105,0.165153,0.194839,-0.495723,0.100344,-0.640863,-0.409389,3
1.166258,-0.877069,0,-0.35697,-0.19451,-0.207717,-0.105766,-0.394651,-0.126288,0.136412,0.220748,0.072263,0.130437,0.654354,-0.3161,-0.120599,0.051159,-1.089167,-0.343351,3
0.672814,-1.277182,0,-0.35697,-0.19451,-0.331223,-0.110359,-0.41004,-0.123974,1.843872,1.765156,1.874452,1.862885,-2.213692,1.716302,-0.688103,1.87878,-0.786459,-0.630545,1
1.440394,-0.442164,0,-0.35697,-0.19451,-0.557652,-0.123922,-0.56393,-0.139101,-0.93367,-0.936767,-0.920724,-0.935919,0.731091,-0.679433,0.418045,-0.955841,2.510221,-0.485864,2
-0.999415,0.810361,0,-0.35697,-0.19451,-0.495898,-0.117153,-0.41004,-0.133545,-0.304041,-0.362768,-0.433165,-0.089556,-0.285676,-1.110892,2.168637,-0.331966,-0.340682,2.56702,6
1.577462,-1.868652,0,-0.35697,-0.19451,-0.537067,-0.123674,-0.209982,-0.120523,1.714865,1.562195,1.856578,1.673444,-2.779632,2.352134,-1.197893,1.860654,-0.557542,-0.608006,1
1.563755,0.340664,0,-0.35697,-0.19451,-0.578236,-0.126317,-0.486985,-0.137904,-0.852177,-0.762347,-0.890092,-0.883976,1.508054,-0.951934,0.100629,-0.909244,1.082658,0.313593,0
1.248499,0.044929,0,-0.35697,-0.19451,-0.495898,-0.122683,-0.517763,-0.138912,-0.841506,-0.752834,-0.882434,-0.868699,1.48887,-0.963288,0.139104,-0.898889,0.806879,0.313971,0
-0.917174,-0.250806,0,-0.35697,-0.19451,-0.372391,-0.121692,0.113185,-0.111643,-0.857998,-0.895541,-0.82117,-0.856477,0.356997,-0.458028,0.418045,-0.854882,1.916649,-0.595918,2
1.015483,-0.998843,0,-0.35697,-0.19451,-0.2283,-0.092209,-0.27154,-0.091302,2.239718,2.231332,2.196088,2.275372,-1.897158,1.545991,-0.716956,2.204955,-0.968379,-0.610995,1
-1.588807,-0.894465,0,-0.35697,-0.19451,-0.413561,-0.114755,-0.25615,-0.127513,2.315367,2.320125,2.226712,2.391474,-1.839602,1.307551,-0.370685,2.236011,-1.031946,-0.649246,1
1.71453,0.914738,0,-0.35697,4.390359,-0.104794,-0.103609,0.282464,-0.111345,0.435219,0.407851,0.539403,0.332096,-0.602219,1.052082,-1.178649,0.524891,-0.476353,-0.446093,5
1.042897,-1.451143,0,-0.35697,-0.19451,-0.310637,-0.114012,-0.25615,-0.113911,2.271728,2.297919,2.193538,2.315081,-1.609388,1.341615,-0.659241,2.202368,-1.044153,-0.60136,1
-0.670452,-0.7379,0,2.410147,-0.19451,-0.001871,-0.089979,-0.302318,-0.099363,-0.375831,-0.299343,-0.354031,-0.471489,0.999671,-0.162818,-0.726574,-0.381151,-0.077491,-0.157825,0
1.604875,0.427645,0,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.015172,-0.938975,1.095592,-1.093861,0.754698,-1.051622,-1.8698,0.881942,4
-0.177007,1.280058,0,-0.35697,-0.19451,0.862675,-0.060551,0.697966,-0.087073,0.347903,0.338085,0.414321,0.274043,-0.372005,0.728489,-0.861239,0.398044,-0.571877,-0.458362,5
0.522039,-1.398955,0,-0.35697,-0.19451,-0.392975,-0.117646,-0.440818,-0.12978,2.342531,2.412085,2.213962,2.403711,-1.273662,1.063435,-0.524585,2.223081,-1.146256,-0.593601,1
-1.684755,1.158285,0,-0.35697,-0.19451,0.245144,-0.094934,0.020852,-0.089728,-0.141053,-0.137607,-0.09366,-0.199553,0.145971,0.200515,-0.486106,-0.117105,-0.428743,-0.417698,5
-0.300369,1.071304,0,-0.35697,-0.19451,-0.022457,-0.023497,2.067589,1.473772,-0.161427,-0.143949,-0.165134,-0.172054,0.289853,-0.157142,-0.024413,-0.176644,-0.77285,-0.703849,5
-0.012526,1.175681,0,-0.35697,-0.19451,0.595078,-0.066242,0.236298,-0.092559,0.594323,0.572758,0.702773,0.47876,-0.678957,1.21104,-1.371028,0.690567,-0.496177,-0.435234,5
-1.588807,0.827757,0,-0.35697,-0.19451,-0.145963,-0.104886,0.097797,-0.112251,0.232455,0.233432,0.299451,0.14877,-0.180164,0.637654,-0.89971,0.281553,-0.521003,-0.419212,5
-0.437437,-1.642502,0,-0.35697,-0.19451,-0.248886,-0.099889,-0.286928,-0.113407,2.394919,2.459664,2.26501,2.461761,-1.359991,1.097499,-0.495723,2.274849,-1.140597,-0.604958,1
-0.12218,2.115075,0,-0.35697,-0.19451,0.142221,-0.101382,-0.040704,-0.114719,-0.541727,-0.549871,-0.685879,-0.355382,0.36659,-1.406101,2.014745,-0.557183,-0.183917,2.30432,6
-1.602514,-0.37258,0,-0.35697,-0.19451,-0.001871,-0.086015,-0.133039,-0.08469,-0.500982,-0.407164,-0.512297,-0.57232,1.258659,-0.486411,-0.438017,-0.54165,-0.160151,-0.05445,0
0.878415,-0.285599,0,-0.35697,-0.19451,0.286312,-0.111717,-0.440818,-0.127884,-0.24292,-0.26763,-0.20853,-0.257606,-0.026688,0.030204,-0.024413,-0.233596,-0.413851,-0.542667,4
1.125138,1.627982,0,-0.35697,-0.19451,-0.41356,-0.116737,-0.102259,-0.124742,-0.80561,-0.79406,-0.918171,-0.67315,0.759867,-1.411778,1.629994,-0.826406,0.682053,2.16072,6
-1.177603,2.132472,0,2.410147,-0.19451,0.142221,-0.05455,-0.163817,-0.098796,-0.567921,-0.578412,-0.713958,-0.376771,0.36659,-1.440164,2.072451,-0.575304,-0.144777,2.286518,6
0.563159,1.071304,0,-0.35697,-0.19451,0.018711,-0.121713,-0.117649,-0.136587,0.44977,0.449079,0.529191,0.35043,-0.372005,0.8988,-1.149796,0.514535,-0.544673,-0.417458,5
0.713934,1.001719,0,-0.35697,-0.19451,0.883261,-0.08871,0.036242,-0.114909,0.617607,0.594957,0.723195,0.506259,-0.707731,1.21104,-1.342167,0.711276,-0.525164,-0.44111,5
-0.780106,0.201495,0,-0.35697,-0.19451,-0.392976,-0.116655,-0.579319,-0.135637,-0.80755,-0.822602,-0.775223,-0.822867,0.520064,-0.44667,0.235291,-0.808286,0.83527,-0.4935,4
1.111431,-0.320391,0,-0.35697,-0.19451,-0.598821,-0.125904,-0.502374,-0.137589,0.344024,0.366626,0.383689,0.270988,-0.074652,0.546819,-0.851621,0.36698,-0.65607,-0.407072,3
-1.629927,-0.7379,0,-0.35697,4.390359,0.821506,0.067596,0.913413,0.344553,-0.643594,-0.71795,-0.581219,-0.639539,-0.151382,-0.111724,0.341096,-0.611545,0.881536,-0.663715,2
-0.245541,-1.781671,0,-0.35697,-0.19451,-0.454731,-0.115793,-0.348483,-0.13323,2.35031,2.367703,2.244586,2.434262,-1.753273,1.222393,-0.31297,2.254137,-1.06378,-0.651945,1
1.75565,1.349643,0,-0.35697,-0.19451,0.409818,-0.067291,0.113185,-0.100456,0.181039,0.182691,0.222871,0.127381,-0.132199,0.427602,-0.591917,0.203893,-0.639759,-0.456188,5
0.028594,0.340664,0,-0.35697,-0.19451,-0.145963,-0.124583,-0.425429,-0.129843,-0.860909,-0.911397,-0.798196,-0.877866,0.241892,-0.287712,0.244909,-0.831584,2.139566,-0.578847,2
0.001181,-1.172804,0,-0.35697,-0.19451,0.286312,-0.046043,0.082407,-0.113407,-0.220607,-0.191519,-0.149818,-0.330938,0.443327,0.29135,-0.938189,-0.174055,-0.056734,-0.295737,0
0.426091,-1.590313,0,-0.35697,-0.19451,-0.413562,-0.123674,0.051629,-0.122475,2.599626,2.767283,2.346682,2.712306,-0.592628,0.444632,-0.159078,2.357674,-1.374617,-0.593957,1
1.042897,1.036512,0,-0.35697,-0.19451,-0.001871,-0.084567,-0.025316,-0.109755,0.408053,0.417364,0.48069,0.307652,-0.247311,0.819318,-1.140178,0.46535,-0.5395,-0.400569,5
-0.972001,0.044929,0,2.410147,-0.19451,0.327481,-0.067169,0.267076,-0.101494,-0.360309,-0.337397,-0.351479,-0.388992,0.50088,-0.236618,-0.101362,-0.378562,-0.530455,-0.392046,3
-1.616221,0.184098,0,-0.35697,-0.19451,-0.681158,-0.126895,-0.656264,-0.139856,-0.969566,-0.936767,-1.01262,-0.938975,1.086,-1.082507,0.745079,-1.049033,-1.383132,-0.473362,2
1.166258,0.514626,0,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.015172,-0.938975,1.095592,-1.093861,0.754698,-1.051622,-1.8698,0.881942,4
-1.081656,0.532022,0,2.410147,-0.19451,0.471572,0.055786,-0.225372,-0.119452,-0.80367,-0.660867,-0.90796,-0.80759,1.949293,-1.355007,0.341096,-0.826406,0.591452,0.878754,4
-0.42373,0.35806,0,-0.35697,-0.19451,-0.537067,-0.124665,-0.533152,-0.137337,-0.940462,-0.936767,-0.93604,-0.938975,0.798236,-0.741881,0.45652,-0.971373,2.510221,-0.473362,2
1.481514,1.280058,0,-0.35697,4.390359,0.739169,-0.06518,-0.117649,-0.118664,0.332381,0.328569,0.396451,0.255709,-0.304858,0.700101,-0.880474,0.379922,-0.579201,-0.440359,5
0.412385,0.062325,0,-0.35697,-0.19451,0.101052,-0.08919,3.591102,-0.069706,-0.013964,0.087553,-0.073238,-0.040669,0.932526,-0.406935,-0.245646,-0.096396,-0.973928,-0.20311,3
-0.670452,0.201495,0,-0.35697,-0.19451,-0.537067,-0.124665,-0.440818,-0.138093,-0.839565,-0.740149,-0.890092,-0.865644,1.584792,-1.025736,0.148723,-0.891123,0.818468,0.434125,0
-1.424326,1.610586,0,2.410147,-0.19451,0.718583,-0.111699,-0.440818,-0.132047,-0.536876,-0.562558,-0.693536,-0.318715,0.203526,-1.485581,2.31292,-0.526117,-0.000508,2.311606,6
-0.163301,-1.555521,0,-0.35697,-0.19451,0.039297,-0.101993,-0.440819,-0.125945,0.938729,0.918426,1.032066,0.836249,-0.947536,1.392709,-1.409499,1.024507,-0.647003,-0.462846,3
-1.657341,2.167264,0,-0.35697,-0.19451,0.533323,-0.08687,0.220908,-0.118763,-0.458293,-0.492788,-0.632272,-0.211776,0.059641,-1.536675,2.54377,-0.435515,-0.02077,2.308882,6
-1.410619,1.332247,0,-0.35697,-0.19451,0.368649,-0.073572,0.667189,-0.095579,0.462383,0.430051,0.570034,0.359595,-0.669357,1.097499,-1.188266,0.555954,-0.479748,-0.454764,5
0.659107,0.49723,0,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.015172,-0.938975,1.095592,-1.093861,0.754698,-1.051622,-1.8698,0.881942,4
