@relation vehicle-weka.filters.unsupervised.attribute.Standardize

@attribute COMPACTNESS numeric
@attribute CIRCULARITY numeric
@attribute 'DISTANCE CIRCULARITY' numeric
@attribute 'RADIUS RATIO' numeric
@attribute 'PR.AXIS ASPECT RATIO' numeric
@attribute 'MAX.LENGTH ASPECT RATIO' numeric
@attribute 'SCATTER RATIO' numeric
@attribute ELONGATEDNESS numeric
@attribute 'PR.AXIS RECTANGULARITY' numeric
@attribute 'MAX.LENGTH RECTANGULARITY' numeric
@attribute 'SCALED VARIANCE_MAJOR' numeric
@attribute 'SCALED VARIANCE_MINOR' numeric
@attribute 'SCALED RADIUS OF GYRATION' numeric
@attribute 'SKEWNESS ABOUT_MAJOR' numeric
@attribute 'SKEWNESS ABOUT_MINOR' numeric
@attribute 'KURTOSIS ABOUT_MAJOR' numeric
@attribute 'KURTOSIS ABOUT_MINOR' numeric
@attribute 'HOLLOWS RATIO' numeric
@attribute class {0,1,2,3}

@data
-0.082396,-0.139663,0.501622,-0.087861,0.419123,0.311358,-0.47644,0.39252,-0.610593,0.551211,-0.59326,-0.520177,-0.974093,-0.863122,0.533295,0.492732,0.822099,0.990431,3
-0.932481,0.346571,-0.449459,-0.117737,0.799435,-0.557978,-0.44636,0.264505,-0.610593,-0.137701,-0.402146,-0.4749,0.469995,0.2054,0.126654,-1.074799,-0.151303,-0.219442,2
-0.446718,0.670727,0.057784,0.539526,0.165581,-0.340644,0.215394,-0.503588,0.16097,0.413428,0.521573,0.153309,1.453204,-0.328861,-1.093266,-1.186766,0.010931,-0.085012,1
0.403367,-1.27421,-0.386053,0.001766,-0.214731,-0.12331,-0.235802,0.008474,-0.224811,-1.171068,0.011935,-0.276816,-1.18917,-0.061731,-1.296586,-1.410699,-0.151303,-0.488303,0
1.739214,1.967352,1.516108,0.24077,-1.355668,-0.775311,2.621772,-1.911757,2.861444,1.515687,3.069763,2.977423,2.65149,1.941749,0.939935,-1.186766,-1.124705,-1.967037,2
-0.568159,-0.625897,-0.449459,-0.207363,0.545894,-0.775311,-0.47644,0.264505,-0.610593,-0.826612,-0.433998,-0.497538,-0.636115,-0.061731,-0.889946,-1.410699,-0.151303,-0.085012,2
0.524807,-1.112132,-0.766486,0.50965,0.799435,-0.557978,-0.145563,-0.247557,-0.224811,-0.826612,0.011935,-0.152306,-1.404247,-0.195296,-0.686626,0.492732,1.795501,0.990431,2
-0.81104,-0.463819,-1.146918,-0.56587,0.292352,0.311358,-1.078035,1.160612,-0.996375,-0.482157,-1.007341,-0.989919,-0.482489,-0.729557,0.126654,-1.410699,0.659865,0.72157,3
1.617773,1.31904,1.642919,1.31629,0.292352,0.746025,1.117786,-1.143665,0.932534,1.033449,0.871949,1.058837,0.838698,-0.996688,2.973136,1.052565,0.822099,1.259291,1
-1.053921,-1.27421,-0.132432,-0.326865,-0.341502,-0.12331,-0.47644,0.39252,-0.610593,-1.515524,-0.306588,-0.520177,-1.18917,-0.462426,-0.076666,0.940598,0.335398,0.183849,0
0.889129,1.156962,1.452703,-0.207363,-1.102127,0.311358,1.298264,-1.27168,1.318316,1.033449,1.190473,1.296538,0.900149,0.2054,1.143255,-0.179067,-0.47577,-0.219442,0
0.281926,-0.950053,-0.322648,-0.267114,0.03881,-0.12331,-0.867477,0.776566,-0.996375,0.137864,-0.879931,-0.825792,-1.557873,-1.397384,1.753215,-1.074799,1.957734,1.662582,3
1.132011,0.508649,1.199081,1.04741,0.03881,0.746025,0.937307,-1.015649,0.932534,0.688993,0.840097,0.877731,-0.328862,-0.863122,0.329975,1.052565,0.497632,0.856,0
-0.689599,-0.787975,-0.576269,0.121268,0.799435,-0.340644,-0.566679,0.39252,-0.610593,-0.757721,-0.46585,-0.559793,-0.728291,-0.462426,-0.889946,0.828632,1.146566,0.58714,2
-1.661125,-1.112132,-1.146918,-1.163381,-0.341502,-0.12331,-1.047955,1.288628,-0.996375,-1.515524,-1.166603,-1.023876,-1.219895,0.472531,-1.093266,1.164531,-1.611406,-1.026024,0
-0.325277,-1.112132,-0.449459,-0.984128,-1.102127,-0.557978,-0.747158,0.776566,-0.610593,-1.171068,-0.752522,-0.763537,-0.789741,-0.462426,-1.093266,-0.626933,-0.47577,-0.622733,1
-0.932481,0.022415,-0.70308,-0.416492,0.545894,-0.340644,-0.686998,0.520535,-0.610593,-0.275483,-0.688817,-0.667325,0.039841,-0.061731,-0.279986,-0.7389,0.010931,0.049418,2
-0.932481,-1.112132,0.248,0.181019,-0.214731,0.094024,0.034915,-0.247557,0.16097,-0.964395,0.07564,-0.039115,-1.127719,-0.595992,-1.093266,1.724364,0.335398,0.452709,1
-0.568159,0.022415,-0.322648,0.569401,0.292352,0.094024,-0.235802,0.008474,-0.224811,0.206755,0.043788,-0.282476,-0.021609,-0.863122,-0.483306,-1.186766,0.822099,0.72157,1
-1.904006,-1.436288,-1.971188,-1.581639,-0.721814,-0.992645,-1.469071,2.05672,-1.382157,-1.653306,-1.708093,-1.306853,-1.219895,1.541053,-1.093266,-0.067101,-1.935873,-1.563746,0
-1.661125,-0.301741,-0.70308,-1.073754,-0.214731,-0.340644,-0.566679,0.520535,-0.610593,-0.137701,-0.59326,-0.622048,0.039841,1.140357,-0.076666,0.268799,-1.449172,-1.563746,2
-0.689599,-1.436288,-0.259243,-0.267114,0.03881,-0.557978,-0.867477,0.904582,-0.996375,-1.722197,-0.879931,-0.865409,-1.404247,-0.863122,-0.483306,2.50813,0.822099,0.856,0
-1.053921,0.022415,-0.005621,-1.073754,-0.721814,0.528691,-0.295962,0.264505,-0.224811,0.551211,-0.59326,-0.440943,-0.052335,0.472531,0.736615,0.940598,-0.962471,-0.353873,3
0.889129,1.31904,1.642919,0.449899,-0.975356,0.746025,1.418583,-1.27168,1.318316,1.653469,0.999359,1.387091,0.377819,-0.595992,-0.483306,1.276498,0.173164,0.72157,0
-0.568159,-0.139663,-0.766486,-0.326865,0.292352,-0.557978,-0.837397,0.776566,-0.996375,-0.344374,-0.784374,-0.797494,-0.052335,-0.863122,0.533295,-0.179067,0.659865,0.452709,2
0.281926,-1.436288,-0.512864,0.420023,1.052977,-0.557978,-0.596759,0.264505,-0.610593,-1.446633,-0.338441,-0.559793,-1.465698,-0.462426,-1.296586,0.492732,1.957734,1.259291,2
-0.81104,-0.301741,-0.766486,0.001766,1.306519,-0.340644,-0.50652,0.39252,-0.610593,-0.206592,-0.370293,-0.559793,-0.113785,0.472531,-0.076666,-0.067101,-0.800238,-1.160455,2
-0.082396,-1.760444,-0.639675,-0.745123,-0.721814,-0.557978,-1.078035,1.160612,-0.996375,-1.722197,-0.975488,-1.001238,-1.527148,-1.263818,-0.279986,0.828632,1.795501,1.393722,1
0.281926,-0.950053,-1.52735,-1.551763,-1.355668,-0.557978,-1.078035,1.416643,-0.996375,-0.619939,-1.102898,-1.046514,-0.759016,1.808184,-0.076666,-1.410699,-1.286939,-1.832606,3
0.524807,0.508649,1.199081,0.77853,-0.08796,0.528691,1.147865,-1.27168,0.932534,0.275646,1.222325,1.189006,0.562171,-0.195296,-0.279986,-0.626933,0.010931,0.049418,0
-0.446718,-1.760444,-1.020107,-0.326865,-0.341502,-0.340644,-0.867477,0.776566,-0.996375,-1.653306,-0.752522,-0.803154,-1.77295,-1.530949,-1.093266,-1.074799,1.957734,1.528152,1
-1.053921,0.022415,-0.766486,-1.462136,-0.975356,-0.340644,-0.596759,0.520535,-0.610593,-0.206592,-0.625112,-0.644687,0.347094,1.140357,0.329975,-0.962833,-1.286939,-1.563746,2
-0.325277,-0.625897,0.691838,0.838281,0.419123,0.094024,0.425952,-0.631603,0.16097,-0.757721,0.426016,0.362713,-0.66684,-0.863122,0.939935,1.276498,0.659865,0.58714,0
-0.568159,-1.436288,-0.829891,-0.804874,-0.595044,-0.340644,-1.017875,1.160612,-0.996375,-1.515524,-1.102898,-0.984259,-1.434972,-0.863122,-0.686626,2.620096,0.659865,0.990431,0
1.496333,1.31904,1.008865,1.017535,0.165581,0.528691,1.538902,-1.399696,1.704098,1.309013,1.254178,1.528579,1.207402,-0.195296,0.736615,1.276498,-0.151303,0.183849,0
-0.932481,-1.112132,0.438217,0.210895,-0.341502,0.094024,0.004836,-0.247557,-0.224811,-1.102177,0.043788,-0.067413,-0.820467,-0.729557,0.126654,2.284197,0.659865,0.856,0
2.224977,0.832805,1.389297,0.838281,-0.468273,0.528691,1.177945,-1.143665,1.318316,0.757884,1.094916,1.126751,0.347094,-0.729557,1.753215,1.052565,0.335398,0.856,1
-1.175362,-1.27421,-0.766486,-0.715248,0.03881,0.094024,-0.987796,0.904582,-0.996375,-0.964395,-0.943636,-0.905026,-1.066269,-0.595992,0.939935,-0.403,0.822099,0.856,3
1.253451,1.31904,1.642919,1.107161,-0.08796,0.528691,1.448663,-1.27168,1.318316,1.377905,1.190473,1.438026,1.053775,-0.729557,-1.296586,-0.403,-0.151303,0.72157,1
0.646248,0.346571,0.565027,1.704672,1.56006,-0.775311,0.997467,-1.143665,0.932534,0.000081,1.445292,1.070156,0.347094,0.873227,-0.483306,-0.179067,0.497632,-0.622733,2
-1.175362,-1.112132,0.057784,-0.83475,-0.975356,-0.340644,-0.596759,0.520535,-0.610593,-1.102177,-0.370293,-0.639027,-0.789741,0.2054,-0.076666,1.836331,-0.638004,-0.622733,1
-1.053921,-0.463819,-0.766486,-1.163381,-0.721814,-0.340644,-0.566679,0.520535,-0.610593,-0.206592,-0.370293,-0.633367,-0.08306,1.273923,0.736615,0.156833,-1.286939,-1.429315,2
1.253451,0.994884,1.452703,-0.02811,-0.975356,0.311358,1.177945,-1.143665,1.318316,0.964558,0.999359,1.138071,1.422479,-0.061731,0.533295,0.828632,-0.313537,0.183849,1
-1.053921,-1.27421,-0.893296,-0.715248,-0.214731,-0.557978,-1.168274,1.288628,-0.996375,-1.239959,-1.230307,-1.057833,-1.650049,-0.996688,-0.686626,0.156833,0.984333,0.990431,3
-0.082396,-0.463819,-1.146918,-1.37251,-1.355668,-0.340644,-1.017875,1.288628,-0.996375,-0.275483,-0.784374,-1.006897,-0.60539,0.739661,1.956535,-0.067101,-0.638004,-1.429315,3
-1.175362,-0.787975,-0.70308,-1.133505,-0.848585,-0.340644,-0.566679,0.520535,-0.610593,-0.964395,-0.688817,-0.622048,-0.298137,1.006792,1.143255,-1.298732,-1.449172,-1.294885,0
-0.325277,0.670727,0.248,0.77853,0.165581,-0.12331,0.245473,-0.503588,0.16097,0.551211,0.457868,0.187267,0.807973,-0.729557,0.126654,-0.850866,0.497632,0.318279,0
0.524807,0.346571,1.706324,0.987659,-0.341502,0.528691,0.907227,-0.887634,0.932534,0.413428,0.585278,0.826795,-0.298137,-1.530949,-1.093266,2.284197,0.822099,1.662582,1
0.889129,0.994884,1.008865,0.748655,-0.214731,0.311358,0.786909,-0.887634,0.546752,0.895666,0.967506,0.747562,1.361028,-0.729557,-1.296586,-0.291034,0.497632,0.72157,1
-0.446718,0.346571,-0.576269,-0.984128,-0.468273,0.528691,-0.235802,0.136489,-0.224811,0.344537,-0.529555,-0.361709,0.316369,0.606096,0.939935,-0.514967,-0.962471,-0.622733,3
-0.325277,-1.436288,-1.400539,-1.282883,-0.721814,-0.557978,-1.499151,1.928705,-1.382157,-1.239959,-1.580683,-1.295534,-1.742225,-0.729557,-0.076666,0.156833,0.497632,0.318279,3
0.646248,0.832805,0.374811,1.04741,0.292352,0.311358,0.486111,-0.759619,0.546752,0.757884,0.648983,0.436287,0.562171,-0.863122,1.143255,-0.179067,0.822099,0.72157,0
1.01057,1.31904,1.199081,2.063179,1.306519,-0.992645,2.080337,-1.655726,2.08988,1.033449,2.49642,2.286958,2.06771,1.674618,0.126654,1.052565,-0.800238,-1.563746,2
-0.568159,0.184493,-0.512864,-1.014003,-0.341502,0.094024,-0.356121,0.39252,-0.224811,0.688993,-0.59326,-0.4749,0.070566,0.873227,1.143255,-1.074799,-0.800238,-0.622733,3
0.889129,1.156962,1.199081,0.838281,0.03881,0.094024,0.57635,-0.759619,0.546752,0.964558,0.61713,0.492882,0.869424,-0.729557,1.549895,0.268799,0.659865,0.856,1
0.160485,1.967352,1.389297,1.764423,1.56006,0.311358,1.298264,-1.27168,1.318316,1.860143,1.126768,1.302197,1.483929,0.2054,-1.296586,-0.962833,-0.47577,-0.353873,0
0.889129,1.31904,0.565027,0.748655,0.419123,-0.557978,1.057626,-1.143665,0.932534,0.895666,1.349735,1.109773,1.207402,0.739661,-0.279986,0.156833,0.497632,-0.488303,2
-0.325277,-0.950053,-0.005621,-0.147612,0.799435,0.311358,-0.777237,0.648551,-0.610593,-0.757721,-0.784374,-0.746558,-0.513214,-0.595992,1.346575,-0.403,0.335398,0.72157,3
-0.325277,0.184493,-0.449459,0.479775,1.686831,-0.340644,-0.44636,0.136489,-0.610593,-0.06881,-0.338441,-0.440943,0.531446,-0.061731,0.329975,-0.514967,0.497632,0.452709,2
0.039045,-1.27421,-0.512864,0.001766,-0.341502,-0.340644,-0.205723,0.008474,-0.224811,-1.033286,-0.338441,-0.259837,-1.373522,-1.263818,-0.076666,-0.7389,1.471033,1.124861,0
-0.203837,-1.112132,-0.512864,0.270646,0.03881,0.094024,-0.235802,0.008474,-0.224811,-0.895504,-0.242884,-0.293795,-1.312071,-1.263818,0.126654,1.836331,1.3088,1.393722,0
0.160485,-0.301741,-0.70308,-0.29699,0.292352,-0.557978,-0.717078,0.520535,-0.610593,-0.482157,-0.625112,-0.667325,-0.113785,-0.729557,0.329975,-0.962833,0.984333,0.58714,2
1.496333,1.156962,1.199081,1.31629,0.292352,0.528691,0.967387,-1.015649,0.932534,0.688993,0.808245,0.945646,0.900149,-0.996688,-0.889946,-0.962833,0.497632,1.124861,1
-1.539684,-0.301741,-0.893296,-0.894501,0.03881,-0.340644,-0.596759,0.648551,-0.610593,-0.206592,-0.529555,-0.661665,-0.113785,1.407488,-1.093266,0.156833,-1.449172,-1.563746,2
-0.203837,-0.301741,-0.766486,-1.342634,-1.228898,-0.557978,-0.897556,1.032597,-0.996375,-0.275483,-0.784374,-0.893707,-0.08306,0.873227,-0.483306,0.380766,-0.962471,-1.429315,3
-1.296803,0.022415,-0.576269,-0.237239,0.799435,-0.12331,-0.807317,0.648551,-0.996375,-0.275483,-0.625112,-0.763537,0.132017,-0.195296,0.736615,-1.074799,0.335398,0.452709,3
1.132011,1.967352,1.452703,1.555294,0.926206,0.528691,1.478742,-1.399696,1.318316,1.72236,1.190473,1.505941,2.313512,0.071835,0.736615,-1.186766,-0.313537,-0.085012,0
0.524807,-0.463819,0.501622,0.688903,-0.08796,0.094024,0.275553,-0.503588,0.16097,-0.275483,0.011935,0.226884,-1.127719,-1.530949,-0.686626,-0.514967,1.633267,1.662582,1
-0.446718,-0.625897,-1.273729,-0.655496,-0.214731,-0.557978,-1.228433,1.416643,-0.996375,-0.482157,-1.26216,-1.09745,-0.543939,-1.530949,1.346575,-0.962833,1.957734,1.662582,3
1.496333,1.156962,1.579513,1.256539,0.03881,-0.12331,0.937307,-1.015649,0.932534,0.895666,0.935654,0.917348,0.777248,-0.729557,0.533295,0.492732,0.822099,0.72157,0
0.403367,0.346571,-0.069026,0.420023,0.292352,-0.12331,-0.025244,-0.247557,-0.224811,0.137864,0.139345,-0.078732,0.224193,-0.328861,0.939935,-1.186766,0.497632,0.318279,0
-1.053921,-0.787975,-1.020107,-1.432261,-1.228898,-0.992645,-0.50652,0.39252,-0.610593,-1.033286,-0.59326,-0.565453,-0.359587,1.941749,1.346575,-1.074799,-1.449172,-1.698176,0
0.767689,0.670727,-0.132432,1.107161,1.052977,-0.557978,0.425952,-0.759619,0.16097,0.551211,0.553426,0.436287,0.715797,0.071835,-0.686626,0.044866,1.471033,0.452709,2
-1.418243,-0.301741,-0.70308,-0.446368,0.799435,-0.340644,-0.566679,0.520535,-0.610593,-0.344374,-0.561407,-0.622048,-0.052335,0.739661,0.126654,-0.179067,-1.286939,-1.294885,2
-1.904006,-0.301741,-0.766486,-0.655496,0.419123,-0.12331,-0.656919,0.648551,-0.610593,-0.206592,-0.625112,-0.684303,-0.205961,0.606096,-1.093266,-0.067101,-1.286939,-1.294885,2
0.281926,1.481118,1.389297,0.181019,-0.468273,0.311358,1.388503,-1.27168,1.318316,1.860143,1.031211,1.370112,1.453204,0.338965,1.346575,1.164531,-0.47577,-0.219442,0
1.374892,0.994884,1.642919,0.957783,0.03881,0.528691,1.538902,-1.399696,1.704098,1.033449,1.381587,1.534239,0.838698,-0.061731,1.143255,0.380766,0.010931,0.58714,1
-0.203837,-0.787975,-1.273729,-0.745123,-0.341502,-0.12331,-1.258513,1.416643,-1.382157,-0.619939,-1.26216,-1.125748,-0.759016,-1.397384,1.346575,-1.298732,2.444435,1.931443,3
-0.325277,-0.139663,-1.020107,-0.535994,0.165581,-0.340644,-0.957716,0.904582,-0.996375,-0.137701,-0.720669,-0.905026,-0.236686,-0.061731,-1.093266,-0.403,-0.151303,-0.219442,3
1.253451,1.643196,1.706324,1.824174,0.672665,0.746025,1.478742,-1.399696,1.318316,1.791251,1.317882,1.505941,1.576105,-0.729557,0.329975,1.052565,0.335398,0.856,0
1.374892,0.832805,0.691838,0.121268,-0.975356,-0.992645,1.599061,-1.399696,1.704098,0.757884,2.082339,1.670068,0.9616,1.407488,-0.483306,-0.067101,-0.47577,-1.563746,2
1.617773,1.805274,1.452703,0.987659,-0.08796,0.528691,1.568982,-1.399696,1.704098,2.135707,1.445292,1.613472,1.145951,-0.061731,1.753215,-1.298732,0.010931,0.049418,0
-1.418243,-0.787975,-0.576269,-0.83475,-0.595044,-0.12331,-0.47644,0.39252,-0.610593,-1.033286,-0.497703,-0.554134,-0.66684,0.338965,0.939935,-0.403,-1.286939,-1.160455,0
0.403367,1.643196,1.389297,1.495543,1.179748,0.094024,1.268184,-1.143665,1.318316,1.584578,1.063063,1.234283,1.483929,0.2054,-1.093266,1.276498,-0.47577,0.049418,1
0.889129,1.643196,1.199081,0.420023,-0.595044,0.963359,1.6893,-1.399696,1.704098,1.997925,1.158621,1.704025,0.900149,-0.195296,-0.279986,-0.291034,-0.47577,0.318279,0
-0.568159,0.184493,-0.259243,-0.56587,0.165581,0.528691,-0.265882,0.264505,-0.224811,0.826775,-0.59326,-0.412645,0.039841,0.071835,-0.279986,-0.403,-0.638004,-0.219442,3
0.039045,0.022415,0.438217,1.31629,1.179748,-0.775311,0.516191,-0.759619,0.546752,-0.206592,0.489721,0.52684,0.224193,-0.195296,-0.483306,0.044866,0.984333,0.318279,2
-0.932481,-0.463819,-1.146918,-1.402385,-0.975356,-0.557978,-0.626839,0.648551,-0.610593,-0.344374,-0.59326,-0.684303,-0.113785,1.941749,-1.093266,-1.074799,-1.611406,-1.832606,2
1.253451,1.643196,1.135676,0.957783,0.545894,0.311358,1.358423,-1.27168,1.318316,1.72236,1.126768,1.358793,1.422479,0.2054,-1.093266,-1.298732,-0.638004,-0.219442,1
1.253451,1.481118,0.565027,1.196788,0.672665,0.528691,1.478742,-1.27168,1.318316,1.515687,1.094916,1.455005,0.654347,0.2054,-0.483306,0.940598,-0.313537,0.049418,0
0.039045,0.184493,-0.195837,0.360272,0.03881,-0.12331,-0.055324,-0.119542,-0.224811,0.000081,0.043788,-0.124008,0.562171,-0.729557,1.143255,0.268799,0.335398,0.318279,0
-0.932481,-1.112132,-0.386053,-0.774999,-0.341502,-0.12331,-0.807317,0.776566,-0.996375,-1.171068,-0.688817,-0.786175,-1.127719,-0.195296,-0.279986,-0.291034,0.010931,0.049418,3
-0.446718,0.508649,-0.259243,-0.774999,-0.214731,0.528691,-0.235802,0.264505,-0.224811,0.757884,-0.529555,-0.373028,0.347094,0.338965,-0.889946,-1.186766,-0.800238,-0.353873,3
-1.296803,0.184493,-0.70308,-0.386617,1.052977,-0.557978,-0.5366,0.39252,-0.610593,-0.06881,-0.46585,-0.576772,0.715797,1.006792,-0.686626,-0.179067,-1.286939,-1.294885,2
1.253451,1.967352,1.325892,1.58517,1.306519,0.746025,1.568982,-1.399696,1.704098,1.997925,1.094916,1.573856,1.330303,-0.061731,0.939935,-0.067101,-0.47577,-0.085012,0
-0.082396,0.022415,-0.069026,0.24077,0.292352,-0.340644,-0.265882,0.008474,-0.224811,-0.06881,-0.274736,-0.322092,0.408545,-0.328861,0.939935,-0.179067,0.497632,0.452709,1
-1.418243,-0.950053,0.248,-0.864625,-0.975356,-0.340644,-0.47644,0.520535,-0.610593,-0.964395,-0.46585,-0.576772,-1.096994,-0.195296,0.939935,0.604699,-0.962471,-0.891594,0
1.01057,0.994884,1.642919,0.718779,-0.595044,0.311358,1.298264,-1.27168,1.318316,0.964558,0.967506,1.262581,0.285643,-0.863122,0.126654,0.940598,0.335398,0.72157,0
1.739214,1.481118,1.706324,0.599277,-0.595044,0.528691,1.538902,-1.27168,1.704098,1.791251,1.28603,1.52292,1.207402,-0.328861,1.143255,1.164531,0.010931,0.72157,1
0.403367,0.022415,-0.386053,0.181019,-0.214731,0.094024,-0.356121,0.136489,-0.224811,0.068973,-0.274736,-0.395666,-0.175236,-1.263818,1.956535,-0.067101,1.471033,1.393722,1
-1.053921,-0.301741,-1.020107,-1.163381,-0.595044,-0.557978,-0.5366,0.520535,-0.610593,-0.344374,-0.497703,-0.60507,-0.205961,1.808184,-0.483306,-0.403,-1.449172,-1.698176,2
1.01057,1.481118,1.008865,0.24077,-0.721814,0.311358,1.508822,-1.27168,1.704098,1.584578,0.967506,1.505941,1.483929,-0.061731,-0.279986,0.492732,-0.47577,0.049418,0
1.496333,1.481118,1.452703,-0.147612,-1.735981,-0.775311,2.351055,-1.783742,2.475662,1.171231,2.560125,2.552957,2.098435,1.541053,1.143255,-1.298732,-1.286939,-1.832606,2
0.039045,0.022415,-0.639675,0.300521,0.926206,-0.557978,-0.386201,0.008474,-0.610593,-0.275483,-0.242884,-0.378688,0.50072,-0.462426,-0.279986,-0.850866,0.659865,0.318279,2
1.496333,1.643196,1.008865,1.644921,0.799435,0.528691,1.388503,-1.27168,1.318316,1.515687,1.063063,1.353133,1.207402,-0.595992,-0.889946,1.836331,0.010931,0.72157,0
0.039045,-0.301741,-0.005621,-0.984128,-0.975356,0.311358,-0.416281,0.264505,-0.610593,0.068973,-0.402146,-0.457922,-0.421038,0.2054,-1.093266,-0.7389,-0.47577,0.183849,3
-0.689599,-1.436288,-1.844377,-1.671265,-0.595044,-1.209979,-1.529231,2.05672,-1.382157,-1.377742,-1.644388,-1.335151,-1.18917,2.075314,0.126654,0.156833,-1.449172,-1.698176,3
1.01057,1.481118,1.008865,-0.057985,-1.102127,0.311358,1.448663,-1.27168,1.318316,1.791251,1.254178,1.426707,1.483929,-0.061731,-1.296586,2.060264,-0.313537,0.318279,0
0.889129,1.805274,1.135676,1.04741,0.03881,0.746025,1.74946,-1.399696,1.704098,2.066816,1.349735,1.794578,0.900149,0.071835,-1.296586,-0.179067,-0.47577,0.183849,0
1.374892,1.481118,0.882054,0.479775,-0.595044,0.311358,1.508822,-1.399696,1.704098,1.515687,1.349735,1.505941,1.299578,0.338965,-0.279986,-0.067101,-0.313537,-0.085012,0
-0.932481,-1.436288,-1.020107,-1.223132,-0.595044,-0.12331,-1.138194,1.416643,-0.996375,-1.446633,-1.294012,-1.063493,-1.096994,0.472531,-0.279986,1.612397,-0.962471,-1.160455,0
-0.325277,-0.950053,-0.639675,-1.073754,-0.848585,-0.340644,-0.686998,0.648551,-0.610593,-1.102177,-0.59326,-0.712601,-0.789741,0.606096,0.533295,0.604699,-0.800238,-0.891594,1
0.403367,0.184493,0.755243,1.196788,0.672665,0.311358,0.786909,-0.887634,0.546752,-0.06881,1.126768,0.753221,0.592896,-0.328861,-1.296586,0.156833,-0.151303,0.183849,0
2.589299,1.31904,1.135676,1.077286,0.292352,0.528691,1.538902,-1.399696,1.704098,1.240122,1.28603,1.528579,1.207402,-0.195296,2.973136,-0.179067,0.010931,0.452709,1
0.889129,0.994884,1.89654,0.957783,-0.341502,0.528691,1.358423,-1.143665,1.318316,0.964558,1.094916,1.285219,0.592896,-0.996688,-1.296586,2.620096,0.173164,1.393722,1
-0.082396,-1.598366,-0.259243,-0.207363,-0.214731,-0.12331,-0.566679,0.520535,-0.610593,-1.584415,-0.529555,-0.616389,-1.158445,-0.729557,-0.889946,2.284197,0.335398,0.318279,0
0.160485,0.184493,0.628433,-0.29699,0.165581,0.528691,-0.265882,0.136489,-0.224811,0.620102,-0.402146,-0.384347,-0.113785,-0.328861,0.126654,0.940598,0.010931,0.58714,3
0.889129,1.643196,1.452703,0.390148,-0.341502,0.311358,1.388503,-1.27168,1.318316,1.997925,1.031211,1.347474,1.483929,0.2054,1.143255,1.500431,-0.47577,-0.085012,0
-0.932481,-0.301741,-0.766486,-1.282883,-0.721814,-0.557978,-0.626839,0.648551,-0.610593,-0.206592,-0.720669,-0.695622,-0.113785,1.808184,-0.076666,-0.403,-1.611406,-1.832606,2
-0.689599,-1.112132,-0.322648,-0.386617,-0.721814,-0.340644,-0.175643,0.008474,-0.224811,-1.308851,-0.147327,-0.254178,-1.066269,-0.729557,-1.093266,-0.403,0.497632,0.318279,0
1.132011,1.481118,1.579513,0.599277,-0.721814,0.528691,1.629141,-1.399696,1.704098,1.791251,1.158621,1.636111,0.777248,-0.328861,-1.296586,1.836331,-0.313537,0.72157,0
0.160485,-1.27421,-0.70308,0.061517,-0.08796,0.094024,-0.356121,0.264505,-0.224811,-0.964395,-0.338441,-0.423964,-1.527148,-1.263818,-0.279986,3.067962,1.146566,1.662582,1
-0.568159,-1.112132,-0.512864,-0.924376,-0.341502,-0.340644,-0.987796,1.032597,-0.996375,-1.033286,-0.688817,-0.916345,-1.434972,-0.061731,0.126654,-0.626933,0.010931,-0.353873,3
-2.146887,-1.112132,-1.52735,-1.312759,-0.468273,-0.775311,-1.078035,1.288628,-0.996375,-1.446633,-1.166603,-1.023876,-0.912642,1.941749,-1.296586,0.940598,-1.935873,-1.563746,0
-0.203837,-0.463819,-0.449459,0.091392,-0.214731,-0.12331,-0.656919,0.520535,-0.610593,-0.413265,-0.46585,-0.667325,-0.451763,-1.397384,3.176456,-0.291034,2.768903,2.065873,0
1.617773,1.481118,1.642919,1.764423,0.799435,0.746025,1.478742,-1.27168,1.704098,1.515687,1.094916,1.471984,1.514655,-0.729557,1.346575,1.388464,0.173164,1.124861,1
-1.053921,-0.787975,-0.449459,-0.954252,-0.721814,-0.340644,-0.50652,0.39252,-0.610593,-0.964395,-0.497703,-0.571112,-0.451763,0.472531,0.126654,0.380766,-1.124705,-1.160455,1
-0.689599,-0.950053,-0.386053,-0.416492,0.03881,-0.12331,-0.957716,0.904582,-0.996375,-0.757721,-1.039193,-0.899366,-1.557873,-1.263818,-0.686626,-0.7389,1.957734,1.797013,3
-0.568159,-0.787975,0.438217,0.151143,-0.468273,-0.12331,0.245473,-0.503588,0.16097,-1.033286,0.426016,0.175948,-0.60539,-0.328861,0.126654,0.604699,0.010931,0.049418,1
-0.082396,-0.787975,-0.576269,-0.894501,-0.468273,-0.557978,-0.987796,1.032597,-0.996375,-0.68883,-0.720669,-0.933323,-1.158445,0.071835,-1.296586,-1.410699,-0.313537,-1.026024,3
-0.568159,-1.436288,-0.829891,-0.207363,0.165581,-0.557978,-0.867477,0.904582,-0.996375,-1.171068,-0.784374,-0.842771,-1.496423,-0.863122,-1.093266,2.844029,0.659865,1.124861,1
-0.446718,-0.301741,-0.069026,1.85405,4.475789,8.135375,-0.566679,0.520535,-0.610593,0.068973,0.362311,-0.610729,-0.328862,2.47601,-0.279986,-0.403,-0.47577,0.049418,3
1.374892,1.156962,1.579513,1.137037,-0.214731,0.528691,1.478742,-1.27168,1.318316,1.309013,1.031211,1.477643,0.685072,-0.863122,-1.296586,0.828632,0.335398,0.990431,0
