@relation biodeg-weka.filters.unsupervised.attribute.Standardize

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Class {0,1}

@data
0.988006,1.707179,0.877576,-0.166611,-0.420109,0.661177,-0.740035,-0.771575,-0.700936,-0.452729,0.180658,-0.718329,1.296168,-0.065782,0.182646,-0.590125,1.585089,-0.036697,-0.083798,-0.23288,-0.13479,1.246795,-0.293552,4.908787,-0.416367,-0.156756,0.028122,-0.53983,-0.165039,0.115795,-0.524344,-0.201625,-0.581014,0.318874,0.826453,3.161018,1.449337,1.20484,2.935224,-0.160469,0.570172,0
0.205436,0.544193,0.193793,-0.166611,0.437173,-0.27012,0.608388,0.048593,-0.700936,0.110513,0.822387,0.256124,0.073879,-0.242589,0.174031,0.082937,0.982865,0.19553,-0.083798,2.916972,-0.13479,0.137593,-0.08472,-0.203523,2.39945,-0.156756,0.337677,-0.042751,-0.165039,0.971805,-0.46377,-0.201625,1.392064,1.198384,0.826453,0.058784,0.985715,1.20484,0.211361,-0.160469,0.123601,0
0.254804,0.587378,-0.489991,-0.166611,0.865814,-0.27012,0.608388,-0.224796,-0.700936,0.673755,0.822387,0.256124,-0.045953,-0.117934,0.231102,0.531644,0.617229,0.427756,-0.083798,2.916972,-0.13479,-0.453291,-0.08472,-0.203523,-0.416367,-0.156756,0.412854,0.039047,-0.165039,0.991812,-0.429429,-0.201625,1.392064,1.198384,0.826453,-0.053261,0.752348,1.20484,0.007656,-0.160469,-0.32297,0
0.141441,0.333321,0.193793,-0.166611,-0.420109,-0.27012,0.608388,0.321983,-0.700936,0.110513,-0.461072,0.256124,-0.040818,-0.098854,0.031894,0.082937,0.144053,-0.302099,-0.083798,-0.23288,-0.13479,0.11686,-0.08472,-0.203523,2.39945,-0.156756,0.293455,-0.042751,-0.165039,-0.738113,-0.493342,-0.201625,1.392064,-0.560635,-0.76462,0.013766,-0.286912,-0.629368,0.009266,-0.160469,0.123601,0
0.114015,0.133635,0.193793,-0.166611,-0.420109,-0.27012,0.608388,0.321983,-0.191647,-0.452729,-0.461072,0.256124,-0.241109,-0.21079,-0.038098,-0.365771,-0.479679,-0.700202,-0.083798,-0.23288,-0.13479,0.697377,-0.08472,-0.203523,-0.416367,-0.156756,0.227121,0.089384,-0.165039,-0.738113,-0.608289,-0.201625,0.734371,-0.560635,0.030917,-0.007243,-0.428488,-0.629368,-0.030187,-0.160469,-0.32297,0
0.254804,0.570898,-0.489991,-0.166611,1.723096,-0.27012,0.608388,0.45321,-0.700936,0.110513,1.784982,0.256124,0.015675,-0.117934,0.231102,0.082937,0.789293,0.19553,-0.083798,2.916972,-0.13479,0.158326,-0.08472,-0.203523,-0.416367,-0.156756,0.412854,0.039047,-0.165039,0.982734,-0.429429,-0.201625,0.734371,1.638139,0.826453,-0.038255,1.141293,2.121944,0.093808,-0.160469,-0.32297,0
-0.092599,0.384686,-0.489991,-0.166611,-0.420109,-0.27012,0.158914,1.41554,-0.700936,-1.015972,-0.461072,0.256124,-0.693047,-0.605108,-0.385905,-0.814479,0.918341,0.95856,-0.083798,-0.23288,-0.13479,-0.442924,-0.08472,-0.203523,-0.416367,-0.156756,-0.0957,0.315901,-0.165039,-0.738113,-0.865371,-0.201625,0.734371,-0.560635,-0.76462,-0.220327,1.335765,-0.629368,-0.449676,-0.160469,0.570172,0
0.249319,-2.322614,-0.489991,-0.166611,0.437173,-0.27012,1.057862,0.431338,-0.700936,1.236998,2.105846,0.256124,1.446814,-1.718104,1.283135,-0.814479,-0.329123,-0.202573,-0.083798,-0.23288,-0.13479,-0.359993,0.959439,-0.203523,-0.416367,-0.156756,0.810853,0.007586,-0.165039,-0.738113,1.368714,-0.201625,0.734371,2.957404,-0.76462,-0.187314,-0.994791,1.20484,0.593008,-0.160469,-0.32297,0
0.944124,-1.595326,-0.489991,-0.166611,2.151737,-0.27012,-0.740035,-0.410701,-0.700936,2.363483,3.389306,-2.057878,0.842517,-0.942187,1.039778,1.877768,0.660245,0.494107,-0.083798,-0.23288,-0.13479,-1.168571,0.541775,-0.203523,-0.416367,-0.156756,1.279608,0.007586,-0.165039,2.379182,-0.361701,-0.201625,-0.581014,0.758629,-0.76462,-0.117286,0.131592,2.121944,0.341798,-0.160469,-0.32297,0
0.799678,-0.53916,-0.489991,-0.166611,-0.420109,-0.27012,1.507336,1.41554,-0.700936,1.236998,-0.461072,-0.27138,0.472749,-0.605108,0.778116,1.204706,0.466673,-0.899254,-0.083798,-0.23288,-0.13479,0.438218,0.959439,-0.203523,-0.416367,-0.156756,1.222119,0.007586,-0.165039,0.201119,-0.633091,-0.201625,0.734371,-0.560635,-0.76462,0.096799,-0.139113,-0.629368,0.262087,-0.160469,-0.32297,0
0.426677,-0.849514,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,0.420403,-0.191647,0.673755,-0.461072,0.916154,-0.109293,-0.70178,0.461537,0.980352,0.101037,-0.268924,-0.083798,-0.23288,-0.13479,-0.245963,0.332943,-0.203523,-0.416367,-0.156756,0.996586,-0.004998,-0.165039,1.123707,-0.701774,2.903689,-0.581014,-0.560635,-0.76462,-0.211324,0.190712,-0.629368,-0.187999,-0.160469,-0.32297,0
2.763416,5.269276,-0.489991,-0.166611,-0.420109,8.111554,-0.740035,-0.705961,0.317642,-0.452729,-0.461072,0.256124,1.729275,0.577848,2.397623,-0.590125,5.198434,6.697878,-0.083798,-0.23288,-0.13479,-3.449174,-0.293552,-0.203523,-0.416367,-0.156756,2.035806,0.007586,-0.165039,-0.738113,0.84358,-0.201625,-0.581014,-0.560635,0.030917,0.051781,4.775592,-0.629368,0.671109,-0.160469,8.608447,0
0.796021,1.549356,0.193793,-0.166611,-0.420109,-0.27012,-0.740035,-0.869995,1.33622,0.673755,-0.461072,0.256124,0.640514,1.647596,0.67582,0.755998,-0.737776,0.361406,-0.083798,-0.23288,-0.13479,-0.401459,-0.293552,-0.203523,-0.416367,-0.156756,0.213855,0.007586,-0.165039,0.285266,1.015286,-0.201625,-0.581014,-0.560635,0.030917,0.493957,-0.636962,-0.629368,0.438417,-0.160469,-0.32297,0
-0.741693,-0.216656,0.193793,-0.166611,-0.420109,-0.27012,-0.740035,-0.924673,0.317642,-0.452729,-0.461072,0.256124,1.429695,1.138798,-0.736941,-0.365771,-0.974364,-0.069872,-0.083798,-0.23288,-0.13479,2.190136,-0.293552,-0.203523,-0.416367,-0.156756,-0.825365,-0.118256,-0.165039,0.206835,0.308907,-0.201625,-0.581014,-0.560635,-0.76462,6.439322,-0.783206,-0.629368,4.344257,-0.160469,-0.32297,0
-0.092599,0.115712,-0.489991,-0.166611,-0.420109,-0.27012,0.608388,0.639114,0.826931,-1.015972,-0.461072,0.256124,-0.687912,-0.597476,-0.144702,-0.814479,-0.995872,-0.401625,-0.083798,-0.23288,-0.13479,0.956537,-0.08472,-0.203523,-0.416367,-0.156756,0.090033,-0.137133,-0.165039,-0.738113,-0.819583,-0.201625,-0.581014,-0.560635,-0.76462,-0.228331,-1.041465,-0.629368,-0.44082,-0.160469,-0.32297,0
-0.485712,-0.496576,0.193793,-0.166611,-0.420109,-0.27012,-0.290561,0.803148,-0.191647,-1.015972,-0.461072,0.256124,-0.362653,0.074137,-0.588343,-0.814479,-0.587219,-0.633852,-0.083798,-0.23288,-0.13479,0.749209,-0.08472,-0.203523,2.39945,-0.156756,-0.294699,-0.143425,-0.165039,-0.738113,-0.301603,-0.201625,-0.581014,-0.560635,-0.76462,-0.296358,-0.734976,-0.629368,-0.208933,-0.160469,0.123601,0
-0.092599,0.175978,0.193793,-0.166611,-0.420109,-0.27012,0.158914,1.054666,-0.191647,-1.015972,-0.461072,0.256124,-0.487621,-0.605108,-0.385905,-0.814479,-0.479679,-0.799728,-0.083798,-0.23288,-0.13479,1.143131,-0.08472,-0.203523,2.39945,-0.156756,-0.0957,0.278148,-0.165039,-0.738113,-0.865371,-0.201625,0.076679,-0.560635,-0.76462,-0.019247,-0.587177,-0.629368,-0.138884,-0.160469,0.123601,0
-0.403432,0.044018,0.193793,-0.166611,-0.420109,-0.27012,0.158914,1.054666,-0.191647,-1.015972,-0.461072,0.256124,-0.487621,-0.605108,-0.4279,-0.814479,-0.479679,-0.799728,-0.083798,-0.23288,-0.13479,1.112032,-0.08472,-0.203523,2.39945,-0.156756,-0.201833,0.278148,-0.165039,-0.738113,-0.728961,-0.201625,0.076679,-0.560635,-0.76462,-0.049259,-0.587177,-0.629368,-0.141299,-0.160469,0.123601,0
-0.023118,-0.023587,0.193793,-0.166611,-0.420109,-0.27012,0.158914,1.131215,-0.191647,-1.015972,-0.461072,1.641147,-0.174345,-0.21079,-0.059634,-0.814479,-0.587219,-0.832903,-0.083798,-0.23288,-0.13479,1.132765,-0.08472,-0.203523,2.39945,-0.156756,0.090033,0.089384,-0.165039,-0.738113,-0.442784,-0.201625,0.076679,-0.560635,-0.76462,-0.037255,-0.540504,-0.629368,-0.007643,-0.160469,0.123601,0
0.064647,-0.159156,-0.489991,-0.166611,0.008532,-0.27012,-0.290561,0.157949,0.317642,-1.015972,0.180658,0.256124,-0.390043,0.219145,-0.146855,-0.814479,-0.866824,-0.003522,-0.083798,-0.23288,-0.13479,0.127226,-0.08472,-0.203523,-0.416367,-0.156756,0.090033,-0.036459,-0.165039,-0.738113,-0.31782,-0.201625,0.076679,1.198384,-0.76462,-0.315365,-1.057023,0.287736,-0.456118,-0.160469,-0.32297,0
0.044534,0.338132,0.877576,-0.166611,0.008532,-0.27012,0.608388,0.639114,-0.700936,-1.015972,0.180658,0.256124,-0.040818,-0.597476,-0.112398,-0.814479,0.337625,-0.467975,-0.083798,-0.23288,-0.13479,0.966903,-0.08472,-0.203523,2.39945,-0.156756,0.134255,-0.149717,-0.165039,-0.738113,-0.767117,-0.201625,1.392064,0.318874,0.826453,0.130812,0.033578,0.287736,0.188012,-0.160469,0.570172,0
0.342569,0.557185,1.561359,-0.166611,0.008532,-0.27012,1.057862,0.639114,-0.700936,-1.015972,0.180658,0.256124,0.30156,-0.622916,0.132036,-0.814479,0.832309,-0.600676,-0.083798,-0.23288,-0.13479,1.132765,-0.08472,-0.203523,2.39945,-0.156756,0.40401,0.095676,-0.165039,-0.738113,-0.81386,-0.201625,2.049756,0.318874,0.826453,0.184834,0.220272,0.287736,0.417483,-0.160469,1.016742,0
0.397422,-0.570796,-0.489991,3.73948,2.151737,-0.27012,0.158914,1.196829,-0.700936,-0.452729,2.105846,0.256124,0.291289,-0.724676,0.328014,-0.365771,-0.221583,-0.534326,-0.083798,-0.23288,-0.13479,0.531515,0.124111,-0.203523,-0.416367,-0.156756,0.492454,0.007586,-0.165039,0.168251,-0.103665,-0.201625,0.734371,2.077894,-0.76462,-0.190316,-0.314916,1.20484,0.031005,-0.160469,-0.32297,0
0.384623,-0.963792,-0.489991,-0.166611,-0.420109,-0.27012,0.608388,-0.137311,0.317642,-0.452729,-0.461072,0.256124,0.887026,1.951603,0.560602,-0.141417,-0.974364,0.062829,-0.083798,-0.23288,-0.13479,-0.038636,-0.08472,-0.203523,-0.416367,-0.156756,0.48361,0.007586,-0.165039,-0.738113,1.776516,-0.201625,0.076679,-0.560635,0.030917,-0.193317,-1.179929,-0.629368,-0.006837,-0.160469,-0.32297,0
0.408393,0.864411,-0.489991,-0.166611,0.437173,-0.27012,0.608388,-0.191989,-0.700936,1.80024,0.822387,0.256124,0.195423,-0.15355,0.400159,1.42906,1.886201,0.460932,-0.083798,6.066825,-0.13479,-0.556955,-0.08472,-0.203523,-0.416367,-0.156756,0.541098,-0.01129,-0.165039,2.692988,-0.379348,-0.201625,1.392064,1.198384,0.030917,0.022769,1.883399,1.20484,0.239542,-0.160469,-0.32297,0
0.044534,0.29615,0.193793,-0.166611,-0.420109,-0.27012,0.608388,0.737535,-0.191647,-0.452729,-0.461072,0.256124,-0.307872,-0.597476,-0.112398,-0.141417,-0.028011,-0.600676,-0.083798,-0.23288,-0.13479,0.583347,-0.08472,-0.203523,2.39945,-0.156756,0.134255,-0.149717,-0.165039,-0.738113,-0.767117,-0.201625,0.734371,-0.560635,0.030917,-0.015246,0.014909,-0.629368,-0.054342,-0.160469,0.123601,0
0.278574,0.557786,1.561359,-0.166611,-0.420109,-0.27012,1.057862,0.999988,-0.700936,-0.452729,-0.461072,0.256124,0.313543,-0.622916,0.132036,-0.365771,1.283977,-1.06513,-0.083798,-0.23288,-0.13479,0.977269,-0.08472,-0.203523,2.39945,-0.156756,0.386321,0.101968,-0.165039,-0.738113,-0.773318,-0.201625,2.049756,-0.560635,0.030917,0.20084,0.531427,-0.629368,0.422314,-0.160469,1.016742,0
0.278574,0.534209,1.561359,-0.166611,-0.420109,-0.27012,1.057862,0.999988,-0.700936,-0.452729,-0.461072,0.256124,1.013706,-0.622916,0.132036,-0.365771,1.133421,-1.330532,-0.083798,-0.23288,-0.13479,1.454123,-0.08472,4.908787,2.39945,-0.156756,0.386321,0.095676,6.053413,-0.738113,-0.773318,-0.201625,2.049756,-0.560635,0.030917,2.962939,0.319842,-0.629368,2.41992,-0.160469,1.016742,0
0.324285,-0.95922,0.877576,-0.166611,-0.420109,-0.27012,0.158914,0.507888,-0.191647,0.110513,-0.461072,0.256124,1.602596,-0.516068,0.319399,0.082937,0.079529,-0.766553,-0.083798,-0.23288,-0.13479,0.71811,0.124111,4.908787,-0.416367,-0.156756,0.492454,0.001294,6.053413,-0.738113,0.069472,-0.201625,0.076679,-0.560635,-0.76462,3.148012,-0.702305,-0.629368,2.938445,-0.160469,0.570172,0
0.039049,-1.562607,-0.489991,-0.166611,2.151737,-0.27012,0.158914,1.41554,-0.700936,1.236998,1.464117,-0.034913,1.243099,-1.126626,0.959018,1.877768,0.144053,-0.766553,-0.083798,-0.23288,-0.13479,0.313821,0.332943,-0.203523,-0.416367,-0.156756,0.297877,0.007586,-0.165039,1.246606,1.646305,-0.201625,-0.581014,2.077894,-0.76462,-0.17731,-0.090884,1.20484,0.511687,-0.160469,-0.32297,0
1.178164,-0.805727,-0.489991,-0.166611,-0.420109,1.592474,0.158914,0.639114,1.33622,0.110513,-0.461072,0.256124,0.681599,-0.853147,1.15715,1.42906,-0.608727,-0.401625,-0.083798,-0.23288,-0.13479,0.23089,0.124111,-0.203523,-0.416367,-0.156756,0.731253,0.007586,-0.165039,-0.738113,0.707169,-0.201625,-0.581014,-0.560635,-0.76462,-0.216326,-0.803431,-0.629368,0.175129,-0.160469,-0.32297,0
-0.518624,-0.83977,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,0.321983,-0.700936,-1.015972,-0.461072,0.256124,-0.946407,-0.287109,-0.674487,-0.814479,-1.038888,-0.202573,-0.083798,-0.23288,-0.13479,0.282722,-0.08472,-0.203523,-0.416367,-0.156756,-0.352188,0.25298,-0.165039,-0.738113,-0.566317,1.351032,-0.581014,-0.560635,-0.76462,-0.614484,-1.095917,-0.629368,-0.875607,-0.160469,-0.32297,0
0.320628,-0.721282,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-0.520057,0.826931,-0.452729,-0.461072,0.256124,-0.497892,-0.242589,0.174031,-0.141417,-0.866824,0.328231,-0.083798,-0.23288,-0.13479,-0.380726,-0.08472,-0.203523,-0.416367,-0.156756,0.386321,-0.030166,-0.165039,-0.738113,-0.508605,2.903689,-0.581014,-0.560635,0.030917,-0.547458,-0.89211,-0.629368,-0.725042,-0.160469,-0.32297,0
1.015433,-0.943222,0.193793,-0.166611,-0.420109,-0.27012,3.305233,0.639114,2.354799,1.236998,-0.461072,0.256124,1.446814,-0.876043,1.422042,2.55083,-0.415155,-0.567501,-0.083798,-0.23288,-0.13479,0.749209,0.332943,-0.203523,-0.416367,-0.156756,0.846231,0.007586,-0.165039,0.415479,0.147217,-0.201625,1.392064,-0.560635,-0.76462,0.524969,-0.584066,-0.629368,0.894944,-0.160469,-0.32297,0
0.538211,-0.792255,-0.489991,-0.166611,-0.420109,-0.27012,1.057862,1.098409,0.826931,-1.015972,-0.461072,0.256124,0.313543,-0.823891,0.585369,-0.814479,-0.952856,-0.700202,-0.083798,-0.23288,-0.13479,0.883972,0.124111,-0.203523,-0.416367,-0.156756,0.66492,0.007586,-0.165039,-0.738113,0.01176,-0.201625,-0.581014,-0.560635,-0.76462,-0.158303,-1.063246,-0.629368,0.040667,-0.160469,-0.32297,0
1.329924,-0.752318,-0.489991,-0.166611,-0.420109,0.661177,0.608388,1.076537,0.317642,-0.452729,-0.461072,0.256124,0.33751,-0.823891,0.839494,-0.365771,-0.69476,-0.700202,-0.083798,-0.23288,-0.13479,0.541882,0.124111,-0.203523,-0.416367,-0.156756,0.868342,0.007586,-0.165039,-0.738113,-0.037844,-0.201625,0.076679,-0.560635,0.030917,-0.1513,-0.649409,-0.629368,0.05677,-0.160469,-0.32297,0
0.402907,-0.132331,0.193793,-0.166611,-0.420109,-0.27012,0.608388,2.027933,-0.700936,-1.015972,-0.461072,0.256124,0.032794,-0.918019,0.157879,-0.814479,-0.458171,-1.396882,-0.083798,-0.23288,-0.13479,1.350459,0.332943,-0.203523,2.39945,-0.156756,0.598587,0.032755,-0.165039,-0.738113,-0.759963,-0.201625,0.076679,-0.560635,-0.76462,0.090796,-0.71164,-0.629368,0.141312,-0.160469,0.123601,0
0.444961,-0.17323,-0.489991,-0.166611,-0.420109,-0.27012,0.608388,1.41554,-0.700936,-0.452729,-0.461072,0.256124,-0.08875,-0.578396,0.216026,-0.141417,-0.544203,-0.899254,-0.083798,-0.23288,-0.13479,0.790675,0.332943,-0.203523,-0.416367,-0.156756,0.660498,-0.004998,-0.165039,-0.738113,-0.634045,-0.201625,0.076679,-0.560635,-0.76462,-0.038255,-0.803431,-0.629368,-0.084133,-0.160469,-0.32297,0
1.095884,-0.984963,-0.489991,-0.166611,-0.420109,0.661177,1.507336,1.41554,0.826931,0.110513,-0.461072,0.108007,0.77233,-0.532604,1.252985,0.980352,-0.458171,-0.899254,-0.083798,-0.23288,-0.13479,0.666278,0.959439,-0.203523,-0.416367,-0.156756,1.354785,0.007586,-0.165039,1.367068,-0.315912,-0.201625,-0.581014,-0.560635,-0.76462,0.043778,-0.330474,-0.629368,0.353875,-0.160469,-0.32297,0
0.978864,-0.845785,0.193793,-0.166611,-0.420109,-0.27012,1.507336,2.323193,-0.700936,0.110513,-0.461072,-0.081687,0.720973,-0.850603,0.898718,0.980352,0.165561,-1.562758,-0.083798,-0.23288,-0.13479,0.894338,0.959439,-0.203523,2.39945,-0.156756,1.292874,0.007586,-0.165039,1.30999,-0.608289,-0.201625,0.076679,-0.560635,-0.76462,0.087795,0.025799,-0.629368,0.440027,-0.160469,0.123601,0
0.232863,-0.272471,0.193793,-0.166611,-0.420109,-0.27012,0.608388,1.699865,-0.700936,-1.015972,-0.461072,0.256124,-0.015139,-0.918019,0.132036,-0.814479,-0.716268,-1.595934,-0.083798,-0.23288,-0.13479,1.765114,0.332943,-0.203523,-0.416367,-0.156756,0.518987,0.032755,-0.165039,-0.738113,-0.697004,-0.201625,0.076679,-0.560635,-0.76462,0.002761,-0.837658,-0.629368,0.059991,-0.160469,-0.32297,0
0.42302,-0.450865,-0.489991,-0.166611,0.437173,-0.27012,1.057862,1.907641,-0.700936,-1.015972,0.822387,0.256124,0.121812,-1.718104,0.480919,-0.814479,-0.651744,-1.098305,-0.083798,-0.23288,-0.13479,1.298627,0.959439,-0.203523,-0.416367,4.854682,1.120408,0.001294,-0.165039,-0.738113,-0.650262,-0.201625,-0.581014,1.198384,0.030917,0.129812,-0.968343,0.287736,0.142923,-0.160469,-0.32297,0
0.408393,-0.820162,0.193793,-0.166611,-0.420109,-0.27012,0.158914,1.076537,-0.191647,-0.452729,-0.461072,0.256124,0.601141,-0.189166,0.396929,0.082937,-0.479679,-0.733377,-0.083798,-0.23288,-0.13479,0.583347,0.124111,-0.203523,-0.416367,-0.156756,0.52341,0.007586,-0.165039,-0.738113,-0.241029,-0.201625,-0.581014,-0.560635,-0.76462,-0.222328,-0.75209,-0.629368,0.208141,-0.160469,0.123601,0
0.311486,-0.549625,1.561359,-0.166611,-0.420109,-0.27012,1.95681,1.41554,-0.700936,0.110513,-0.461072,0.256124,0.958925,-0.787003,0.689818,0.531644,0.638737,-1.13148,-0.083798,-0.23288,-0.13479,0.863239,0.124111,-0.203523,2.39945,-0.156756,0.576476,0.007586,-0.165039,-0.738113,0.187282,-0.201625,3.365141,-0.560635,0.030917,0.103801,0.030467,-0.629368,0.638097,-0.160469,1.016742,0
-0.474741,0.798371,0.877576,-0.166611,-0.420109,-0.27012,-0.740035,-0.924673,1.33622,-0.452729,-0.461072,0.256124,-0.196599,0.618551,-0.520505,-0.814479,-0.114043,0.394581,-0.083798,-0.23288,-0.13479,-0.318528,-0.293552,-0.203523,2.39945,-0.156756,-0.626365,0.278148,-0.165039,-0.738113,-0.046906,-0.201625,-0.581014,-0.560635,-0.76462,-0.300359,-0.282245,-0.629368,-0.09621,-0.160469,0.570172,0
-0.023118,0.342343,-0.489991,-0.166611,0.437173,-0.27012,0.158914,0.048593,-0.700936,0.110513,0.822387,0.256124,-0.323279,-0.21079,-0.059634,0.082937,0.552705,0.295055,-0.083798,2.916972,-0.13479,-0.152666,-0.08472,-0.203523,-0.416367,-0.156756,0.090033,0.101968,-0.165039,0.956086,-0.442784,-0.201625,0.734371,1.198384,0.826453,-0.086274,0.893924,1.20484,-0.099431,-0.160469,-0.32297,0
0.344397,-0.036338,-0.489991,-0.166611,0.437173,-0.27012,0.158914,0.17982,0.826931,-0.452729,0.180658,0.417233,0.055048,0.486264,0.321553,0.082937,-0.630236,-0.036697,-0.083798,-0.23288,-0.13479,0.127226,-0.08472,-0.203523,-0.416367,-0.156756,0.395165,0.013878,-0.165039,0.260972,-0.039752,-0.201625,-0.581014,0.758629,-0.76462,-0.193317,-0.535837,0.287736,-0.152572,-0.160469,-0.32297,0
1.090399,-0.937327,-0.489991,-0.166611,-0.420109,-0.27012,1.95681,2.585647,-0.700936,-0.452729,-0.461072,0.430226,0.664481,-1.12917,0.993476,0.082937,-0.479679,-1.629109,-0.083798,-0.23288,-0.13479,1.20533,2.21243,-0.203523,-0.416367,-0.156756,1.483029,0.007586,-0.165039,0.312166,-0.722283,-0.201625,-0.581014,-0.560635,-0.76462,0.119808,-0.638518,-0.629368,0.357901,-0.160469,-0.32297,0
-0.732551,-1.03717,-0.489991,-0.166611,0.437173,-0.27012,-0.740035,-0.509121,-0.700936,-0.452729,0.180658,0.586139,-0.087039,-1.026139,-0.264226,-0.365771,-0.780792,0.394581,-0.083798,-0.23288,-0.13479,-0.453291,-0.08472,-0.203523,-0.416367,-0.156756,-0.661743,0.013878,-0.165039,0.209609,-0.562501,-0.201625,-0.581014,0.318874,0.030917,-0.57847,-0.906112,0.287736,-0.56884,-0.160469,-0.32297,0
0.035392,-0.013242,0.193793,-0.166611,0.008532,-0.27012,0.158914,1.41554,-0.700936,-1.015972,0.180658,0.256124,-0.259939,-1.718104,-0.142548,-0.814479,-0.372139,-1.396882,-0.083798,-0.23288,-0.13479,1.754748,0.332943,-0.203523,-0.416367,-0.156756,0.474765,0.089384,-0.165039,-0.738113,-0.819583,-0.201625,-0.581014,0.318874,-0.76462,0.307883,-0.839214,0.287736,0.200894,-0.160469,-0.32297,0
-1.120179,-0.370871,0.877576,-0.166611,-0.420109,-0.27012,-0.740035,-1.066835,0.317642,-1.015972,-0.461072,0.256124,-0.812879,-0.482997,-1.443322,-0.814479,0.079529,0.328231,-0.083798,-0.23288,-0.13479,0.427851,-0.293552,-0.203523,2.39945,-0.156756,-1.625785,2.235004,-0.165039,-0.738113,-0.537222,-0.201625,-0.581014,-0.560635,-0.76462,-0.163305,0.081807,-0.629368,-0.225036,-0.160469,0.570172,0
2.723191,4.914053,-0.489991,-0.166611,-0.420109,7.180257,-0.740035,-0.738768,0.317642,-0.452729,-0.461072,0.256124,1.489611,0.533328,2.23395,-0.590125,4.768274,6.2666,-0.083798,-0.23288,4.452421,-3.397342,-0.293552,-0.203523,-0.416367,-0.156756,1.96505,0.007586,-0.165039,-0.738113,0.606053,-0.201625,-0.581014,-0.560635,0.030917,0.038776,4.63246,-0.629368,0.555166,-0.160469,7.268734,0
1.386605,0.794281,2.245142,-0.166611,1.294455,0.661177,-0.290561,-0.662219,-0.700936,0.110513,1.143252,0.256124,1.112995,0.441744,1.13023,0.531644,0.810801,0.19553,-0.083798,-0.23288,-0.13479,0.427851,-0.08472,-0.203523,-0.416367,-0.156756,0.921409,0.007586,-0.165039,1.288722,-0.294449,-0.201625,0.076679,0.758629,-0.76462,0.82909,0.677671,1.20484,1.064028,-0.160469,1.016742,0
0.615006,-0.513417,-0.489991,-0.166611,-0.420109,-0.27012,1.057862,2.509098,-0.700936,-1.015972,-0.461072,0.256124,-0.03397,-1.718104,0.449692,-0.814479,-0.780792,-1.595934,-0.083798,-0.23288,-0.13479,1.578519,1.16827,-0.203523,-0.416367,-0.156756,1.129252,0.013878,-0.165039,-0.738113,-0.914498,-0.201625,-0.581014,-0.560635,-0.76462,0.057783,-1.041465,-0.629368,0.025369,-0.160469,-0.32297,0
1.613331,-0.983279,0.193793,-0.166611,-0.420109,0.661177,0.608388,1.88577,-0.700936,-1.015972,-0.461072,0.256124,0.895586,-1.168602,1.02578,-0.814479,-0.651744,-1.264181,-0.083798,-0.23288,-0.13479,1.101666,0.332943,-0.203523,2.39945,-0.156756,1.213274,0.007586,-0.165039,-0.738113,-0.395565,-0.201625,-0.581014,-0.560635,-0.76462,0.081793,-0.840769,-0.629368,0.431976,-0.160469,0.123601,0
-0.551536,0.739909,-0.489991,-0.166611,-0.420109,-0.27012,-0.740035,-1.427709,0.826931,0.673755,-0.461072,0.256124,-0.629707,0.692327,-0.694946,-0.814479,-0.049519,0.991735,-0.083798,-0.23288,-0.13479,-1.614325,-0.293552,-0.203523,-0.416367,-0.156756,-0.626365,-0.156009,-0.165039,-0.738113,-0.309235,-0.201625,-0.581014,0.758629,1.62199,-0.747537,0.531427,0.287736,-0.954513,-0.160469,-0.32297,0
-1.039728,0.486934,-0.489991,-0.166611,0.008532,-0.27012,-0.740035,-1.52613,-0.191647,0.110513,-0.140207,-0.667658,-1.364108,0.137737,-1.273188,-0.590125,0.380641,1.157612,-0.083798,-0.23288,-0.13479,-1.614325,-0.293552,-0.203523,-0.416367,-0.156756,-1.386986,-1.640954,-0.165039,0.068804,-0.293972,-0.201625,-0.581014,-0.560635,0.826453,-0.558462,1.119512,0.287736,-0.981888,-0.160469,-0.32297,0
